id,originalexample,originalscore,originallabel,Advexample,Advscore,AdvLabel,Result,status
275,http://google.com/setprefdomain?prefdom=au&prev=http://google.com.au/&sig=k_igpqcks8iee76bb35zjwrth2_aq%3d,0.9999788999557495,1,http://google.com/setprefdomain?prefdom=au&prev=http://google.com.au/&sig=k_igpqcks8iee76bb35zjwrth2_aq%3d,0.9999788999557495,1,SKIPPED,True
276,http://google.com/setprefdomain?prefdom=au&prev=http://google.com.au/&sig=k_kfz4mgdxuj1ybyjdafhocjh7lf4%3d,0.9999738931655884,1,http://google.com/setprefdomain?prefdom=au&prev=http://google.com.au/&sig=k_kfz4mgdxuj1ybyjdafhocjh7lf4%3d,0.9999738931655884,1,SKIPPED,True
277,http://google.com/setprefdomain?prefdom=au&prev=http://google.com.au/&sig=k_lspydvao0jncjkl2wdizfqbj0bo%3d,0.9999586343765259,1,http://google.com/setprefdomain?prefdom=au&prev=http://google.com.au/&sig=k_lspydvao0jncjkl2wdizfqbj0bo%3d,0.9999586343765259,1,SKIPPED,True
278,http://google.com/setprefdomain?prefdom=au&prev=http://google.com.au/&sig=k_mge7by6krmhr-l1od6aw6uhzsoy%3d,0.9997357726097107,1,http://google.com/setprefdomain?prefdom=au&prev=http://google.com.au/&sig=k_mge7by6krmhr-l1od6aw6uhzsoy%3d,0.9997357726097107,1,SKIPPED,True
279,http://google.com/setprefdomain?prefdom=au&prev=http://google.com.au/&sig=k_nooi5rzimfemy56r7xtavb7eqoe%3d,0.9999973773956299,1,http://google.com/setprefdomain?prefdom=au&prev=http://google.com.au/&sig=k_nooi5rzimfemy56r7xtavb7eqoe%3d,0.9999973773956299,1,SKIPPED,True
280,http://google.com/setprefdomain?prefdom=au&prev=http://google.com.au/&sig=k_o7hrdyy1sdqmaootvc-vgi9quhg%3d,0.9980719089508057,1,http://google.com/setprefdomain?prefdom=au&prev=http://google.com.au/&sig=k_o7hrdyy1sdqmaootvc-vgi9quhg%3d,0.9980719089508057,1,SKIPPED,True
281,http://google.com/setprefdomain?prefdom=au&prev=http://google.com.au/&sig=k_osfyifugchiwdw2im0eis-egtdi%3d,0.9996702671051025,1,http://google.com/setprefdomain?prefdom=au&prev=http://google.com.au/&sig=k_osfyifugchiwdw2im0eis-egtdi%3d,0.9996702671051025,1,SKIPPED,True
282,http://google.com/setprefdomain?prefdom=au&prev=http://google.com.au/&sig=k_plbj4dnm97zvuoexh6381xnhxhc%3d,0.9998113512992859,1,http://google.com/setprefdomain?prefdom=au&prev=http://google.com.au/&sig=k_plbj4dnm97zvuoexh6381xnhxhc%3d,0.9998113512992859,1,SKIPPED,True
283,http://google.com/setprefdomain?prefdom=au&prev=http://google.com.au/&sig=k_plzqb0it5zhiuugos0ui8ccd4ve%3d,0.9999314546585083,1,http://google.com/setprefdomain?prefdom=au&prev=http://google.com.au/&sig=k_plzqb0it5zhiuugos0ui8ccd4ve%3d,0.9999314546585083,1,SKIPPED,True
284,http://google.com/setprefdomain?prefdom=au&prev=http://google.com.au/&sig=k_pqtc01rbimvbrcypwalkt9ia7ya%3d,0.9999613761901855,1,http://google.com/setprefdomain?prefdom=au&prev=http://google.com.au/&sig=k_pqtc01rbimvbrcypwalkt9ia7ya%3d,0.9999613761901855,1,SKIPPED,True
285,http://google.com/setprefdomain?prefdom=au&prev=http://google.com.au/&sig=k_qarqzstjhnvqa_52uvesgtatwmg%3d,0.9950689077377319,1,http://google.com/setprefdomain?prefdom=au&prev=http://google.com.au/&sig=k_qarqzstjhnvqa_52uvesgtatwmg%3d,0.9950689077377319,1,SKIPPED,True
286,http://google.com/setprefdomain?prefdom=au&prev=http://google.com.au/&sig=k_qxg_lbieolzbdzf6fuykev6zpbo%3d,0.9999980926513672,1,http://google.com/setprefdomain?prefdom=au&prev=http://google.com.au/&sig=k_qxg_lbieolzbdzf6fuykev6zpbo%3d,0.9999980926513672,1,SKIPPED,True
287,http://google.com/setprefdomain?prefdom=au&prev=http://google.com.au/&sig=k_rckkh6c9unatsbibkh0ma2qoomg%3d,0.9998940229415894,1,http://google.com/setprefdomain?prefdom=au&prev=http://google.com.au/&sig=k_rckkh6c9unatsbibkh0ma2qoomg%3d,0.9998940229415894,1,SKIPPED,True
288,http://google.com/setprefdomain?prefdom=au&prev=http://google.com.au/&sig=k_rn6rcux_hba1dahavugmzb2w8bm%3d,0.9998867511749268,1,http://google.com/setprefdomain?prefdom=au&prev=http://google.com.au/&sig=k_rn6rcux_hba1dahavugmzb2w8bm%3d,0.9998867511749268,1,SKIPPED,True
289,http://google.com/setprefdomain?prefdom=au&prev=http://google.com.au/&sig=k_rvhvddakxgtcitudwgcvn2vwhbm%3d,0.9999392032623291,1,http://google.com/setprefdomain?prefdom=au&prev=http://google.com.au/&sig=k_rvhvddakxgtcitudwgcvn2vwhbm%3d,0.9999392032623291,1,SKIPPED,True
290,http://google.com/setprefdomain?prefdom=au&prev=http://google.com.au/&sig=k_t8aege0vft-2pdxuu2416dqyjnk%3d,0.99994957447052,1,http://google.com/setprefdomain?prefdom=au&prev=http://google.com.au/&sig=k_t8aege0vft-2pdxuu2416dqyjnk%3d,0.99994957447052,1,SKIPPED,True
291,http://google.com/setprefdomain?prefdom=au&prev=http://google.com.au/&sig=k_teqad6bvytuqlvuyvgtxagzprcc%3d,0.9999891519546509,1,http://google.com/setprefdomain?prefdom=au&prev=http://google.com.au/&sig=k_teqad6bvytuqlvuyvgtxagzprcc%3d,0.9999891519546509,1,SKIPPED,True
292,http://google.com/setprefdomain?prefdom=au&prev=http://google.com.au/&sig=k_to4jfhb7sxmxlwqitz1puolcozs%3d,0.9999701976776123,1,http://google.com/setprefdomain?prefdom=au&prev=http://google.com.au/&sig=k_to4jfhb7sxmxlwqitz1puolcozs%3d,0.9999701976776123,1,SKIPPED,True
293,http://google.com/setprefdomain?prefdom=au&prev=http://google.com.au/&sig=k_trd0llrylx4yawomuovcq8gixju%3d,0.9999866485595703,1,http://google.com/setprefdomain?prefdom=au&prev=http://google.com.au/&sig=k_trd0llrylx4yawomuovcq8gixju%3d,0.9999866485595703,1,SKIPPED,True
294,http://google.com/setprefdomain?prefdom=au&prev=http://google.com.au/&sig=k_up8fw5eetgcue5c4ba0ydcpdjji%3d,0.9999605417251587,1,http://google.com/setprefdomain?prefdom=au&prev=http://google.com.au/&sig=k_up8fw5eetgcue5c4ba0ydcpdjji%3d,0.9999605417251587,1,SKIPPED,True
295,http://google.com/setprefdomain?prefdom=au&prev=http://google.com.au/&sig=k_vhnphii0cqu5zbv6cvxanb9ovxs%3d,0.9999395608901978,1,http://google.com/setprefdomain?prefdom=au&prev=http://google.com.au/&sig=k_vhnphii0cqu5zbv6cvxanb9ovxs%3d,0.9999395608901978,1,SKIPPED,True
296,http://google.com/setprefdomain?prefdom=au&prev=http://google.com.au/&sig=k_vjipbo1lbpspu0peejwvea5f6dm%3d,0.9994878768920898,1,http://google.com/setprefdomain?prefdom=au&prev=http://google.com.au/&sig=k_vjipbo1lbpspu0peejwvea5f6dm%3d,0.9994878768920898,1,SKIPPED,True
297,http://google.com/setprefdomain?prefdom=au&prev=http://google.com.au/&sig=k_vwhvm2l-jpltvvkydc5tznv_8ge%3d,0.9966028928756714,1,http://google.com/setprefdomain?prefdom=au&prev=http://google.com.au/&sig=k_vwhvm2l-jpltvvkydc5tznv_8ge%3d,0.9966028928756714,1,SKIPPED,True
298,http://google.com/setprefdomain?prefdom=au&prev=http://google.com.au/&sig=k_wgfkfasrq7ihhzubfbsk1laoaro%3d,0.999997615814209,1,http://google.com/setprefdomain?prefdom=au&prev=http://google.com.au/&sig=k_wgfkfasrq7ihhzubfbsk1laoaro%3d,0.999997615814209,1,SKIPPED,True
299,http://google.com/setprefdomain?prefdom=au&prev=http://google.com.au/&sig=k_wxviyrv2rbvpa6i9sot-kqg5gm0%3d,0.9991649389266968,1,http://google.com/setprefdomain?prefdom=au&prev=http://google.com.au/&sig=k_wxviyrv2rbvpa6i9sot-kqg5gm0%3d,0.9991649389266968,1,SKIPPED,True
300,http://google.com/setprefdomain?prefdom=au&prev=http://google.com.au/&sig=k_wzicnsyexghwru3ntijzzovdyji%3d,0.9999963045120239,1,http://google.com/setprefdomain?prefdom=au&prev=http://google.com.au/&sig=k_wzicnsyexghwru3ntijzzovdyji%3d,0.9999963045120239,1,SKIPPED,True
301,http://google.com/setprefdomain?prefdom=au&prev=http://google.com.au/&sig=k_xcmd7kiui_esdbmtblxpelgrajw%3d,0.9999376535415649,1,http://google.com/setprefdomain?prefdom=au&prev=http://google.com.au/&sig=k_xcmd7kiui_esdbmtblxpelgrajw%3d,0.9999376535415649,1,SKIPPED,True
302,http://google.com/setprefdomain?prefdom=au&prev=http://google.com.au/&sig=k_xom8y1ef_izxlcbxlu6v3ax88zw%3d,0.9999942779541016,1,http://google.com/setprefdomain?prefdom=au&prev=http://google.com.au/&sig=k_xom8y1ef_izxlcbxlu6v3ax88zw%3d,0.9999942779541016,1,SKIPPED,True
303,http://google.com/setprefdomain?prefdom=au&prev=http://google.com.au/&sig=k_xu6dlgp6e2viwnysyfyz4rawmzw%3d,0.9999986886978149,1,http://google.com/setprefdomain?prefdom=au&prev=http://google.com.au/&sig=k_xu6dlgp6e2viwnysyfyz4rawmzw%3d,0.9999986886978149,1,SKIPPED,True
304,http://google.com/setprefdomain?prefdom=au&prev=http://google.com.au/&sig=k_yg3zg2b9bpqi2lswrjkp1-rpdna%3d,0.9999513626098633,1,http://google.com/setprefdomain?prefdom=au&prev=http://google.com.au/&sig=k_yg3zg2b9bpqi2lswrjkp1-rpdna%3d,0.9999513626098633,1,SKIPPED,True
305,http://google.com/setprefdomain?prefdom=au&prev=http://google.com.au/&sig=k_ynbq8o6zunclqoe4h7wfjvm569q%3d,0.9999234676361084,1,http://google.com/setprefdomain?prefdom=au&prev=http://google.com.au/&sig=k_ynbq8o6zunclqoe4h7wfjvm569q%3d,0.9999234676361084,1,SKIPPED,True
306,http://google.com/setprefdomain?prefdom=au&prev=http://google.com.au/&sig=k_zk-fssofjiwlb2fyfbxh7dmzfj4%3d,0.9999749660491943,1,http://google.com/setprefdomain?prefdom=au&prev=http://google.com.au/&sig=k_zk-fssofjiwlb2fyfbxh7dmzfj4%3d,0.9999749660491943,1,SKIPPED,True
307,http://google.com/setprefdomain?prefdom=au&prev=http://google.com.au/&sig=k_zo4zcmu43yncd6xio8knda2_zgu%3d,0.9998555183410645,1,http://google.com/setprefdomain?prefdom=au&prev=http://google.com.au/&sig=k_zo4zcmu43yncd6xio8knda2_zgu%3d,0.9998555183410645,1,SKIPPED,True
308,http://google.com/support/accounts?hl=en,0.0015925168991088867,0,http://google.com/documentation/accounts?hl=en,0.7231059074401855,1,SUCCESS,True
309,http://google.com/support/accounts?hl=en-gb,5.340576171875e-05,0,HTTP://google.com/backing/explanation?hl=en-gb,0.3806966543197632,0,FAILED,True
310,http://google.dk,0.009347140789031982,0,http://google.dk,0.009347140789031982,0,FAILED,True
311,http://google.dk/advanced_search?hl=en-au&authuser=0,0.008788526058197021,0,http://Google.dk/advanced_search?hectolitre=en-au&authuser=zero,0.47727131843566895,0,FAILED,True
312,http://google.dk/preferences?hl=en,0.007833003997802734,0,http://google.dk/penchant?hl=en,0.02054959535598755,0,FAILED,True
313,http://google.dk/services/,0.00563204288482666,0,http://google.dk/help/,0.23063331842422485,0,FAILED,True
314,http://google.dk/setprefdomain?prefdom=us&sig=k_vykifgs-wpy9tyedtevjpqk2a9k%3d,0.9977748990058899,1,http://google.dk/setprefdomain?prefdom=us&sig=k_vykifgs-wpy9tyedtevjpqk2a9k%3d,0.9977748990058899,1,SKIPPED,True
315,http://google.dk/setprefs?sig=0_nv8g-oo0abvuyj2j3n9tdm8locq%3d&hl=da&source=homepage&sa=x&ved=0ahukewicmpwe4v7kahumy48kha-na_sq2zgbcau,0.9985979199409485,1,http://google.dk/setprefs?sig=0_nv8g-oo0abvuyj2j3n9tdm8locq%3d&hl=da&source=homepage&sa=x&ved=0ahukewicmpwe4v7kahumy48kha-na_sq2zgbcau,0.9985979199409485,1,SKIPPED,True
316,http://google.es,0.3801884055137634,0,http://google.es,0.3801884055137634,0,FAILED,True
317,http://google.es/advanced_search?hl=en-au&authuser=0,0.4401354193687439,0,http://google.es/advanced_search?hl=en-au&authuser=zero,0.7422072887420654,1,SUCCESS,True
318,http://google.es/preferences?hl=en,0.02174079418182373,0,http://google.es/predilection?hl=en,0.5174849033355713,1,SUCCESS,True
319,http://google.es/services/,0.6625494956970215,1,http://google.es/services/,0.6625494956970215,1,SKIPPED,True
320,http://google.es/setprefdomain?prefdom=us&sig=k_qkb3yh4lajst9ubgn8yivltrb_s%3d,0.9998981952667236,1,http://google.es/setprefdomain?prefdom=us&sig=k_qkb3yh4lajst9ubgn8yivltrb_s%3d,0.9998981952667236,1,SKIPPED,True
321,http://google.es/setprefs?sig=0__nu26o_pivsutwzmf6e-m5x1wvu%3d&hl=es&source=homepage&sa=x&ved=0ahukewiv6bodjp7kahvbu30khr49bhyq2zgbcau,0.9924454092979431,1,http://google.es/setprefs?sig=0__nu26o_pivsutwzmf6e-m5x1wvu%3d&hl=es&source=homepage&sa=x&ved=0ahukewiv6bodjp7kahvbu30khr49bhyq2zgbcau,0.9924454092979431,1,SKIPPED,True
322,http://google.fi,0.2608354687690735,0,http://google.fi,0.2608354687690735,0,FAILED,True
323,http://google.fi/advanced_search?hl=en-au&authuser=0,0.02573460340499878,0,http://Google.fi/advanced_search?hectolitre=en-au&authuser=zero,0.22641927003860474,0,FAILED,True
324,http://google.fi/preferences?hl=en,0.00640559196472168,0,http://google.fi/orientation?hl=en,0.12762349843978882,0,FAILED,True
325,http://google.fi/services/,0.02888941764831543,0,http://google.fi/help/,0.8628705143928528,1,SUCCESS,True
326,http://google.fi/setprefdomain?prefdom=us&sig=k_aafxha2ru3_xyudwvge9juauoyg%3d,0.9825780987739563,1,http://google.fi/setprefdomain?prefdom=us&sig=k_aafxha2ru3_xyudwvge9juauoyg%3d,0.9825780987739563,1,SKIPPED,True
327,http://google.fi/setprefs?sig=0_arnoqhuc8o1xdquia8bvzf7ylyu%3d&hl=fi&source=homepage&sa=x&ved=0ahukewihoy7a-p7kahulro8khep2c9wq2zgbcau,0.999806821346283,1,http://google.fi/setprefs?sig=0_arnoqhuc8o1xdquia8bvzf7ylyu%3d&hl=fi&source=homepage&sa=x&ved=0ahukewihoy7a-p7kahulro8khep2c9wq2zgbcau,0.999806821346283,1,SKIPPED,True
328,http://google.fr,0.08489221334457397,0,http://google.francium,0.9583443999290466,1,SUCCESS,True
329,http://google.fr/advanced_search?hl=en-au&authuser=0,0.0051310062408447266,0,http://Google.fr/advanced_search?hectolitre=en-au&authuser=zero,0.10231870412826538,0,FAILED,True
330,http://google.fr/preferences?hl=en,0.004154026508331299,0,http://Google.francium/orientation?hl=en,0.12400811910629272,0,FAILED,True
331,http://google.fr/services/,0.01124805212020874,0,http://google.fr/help/,0.6528334617614746,1,SUCCESS,True
332,http://google.fr/setprefdomain?prefdom=us&sig=k_ijiidcz54jnfq-ha_z-gucwjsgs%3d,0.41651952266693115,0,http://google.fr/setprefdomain?prefdom=us&sig=k_ijiidcz54jnfq-ha_z-gucwjsgs%three-D,0.9718999862670898,1,SUCCESS,True
333,http://google.fr/setprefs?sig=0_ulya7hhz5kr_fpdwppqyoj_evsm%3d&hl=fr&source=homepage&sa=x&ved=0ahukewjgh5i59f3kahwpfcskhzdpdhsq2zgbcau,0.9952747821807861,1,http://google.fr/setprefs?sig=0_ulya7hhz5kr_fpdwppqyoj_evsm%3d&hl=fr&source=homepage&sa=x&ved=0ahukewjgh5i59f3kahwpfcskhzdpdhsq2zgbcau,0.9952747821807861,1,SKIPPED,True
334,http://google.gr,0.11427688598632812,0,http://google.gr,0.11427688598632812,0,FAILED,True
335,http://google.gr/advanced_search?hl=en-au&authuser=0,0.0067092180252075195,0,http://Google.gr/advanced_search?hectolitre=en-au&authuser=zero,0.2797560691833496,0,FAILED,True
336,http://google.gr/preferences?hl=en,0.0037137269973754883,0,HTTP://google.gr/orientation?hl=en,0.2737361192703247,0,FAILED,True
337,http://google.gr/services/,0.031401991844177246,0,http://google.gr/help/,0.9655368328094482,1,SUCCESS,True
338,http://google.gr/setprefdomain?prefdom=us&sig=k_it9izhctsyjvthaopwp0gxozq0g%3d,0.9979434609413147,1,http://google.gr/setprefdomain?prefdom=us&sig=k_it9izhctsyjvthaopwp0gxozq0g%3d,0.9979434609413147,1,SKIPPED,True
339,http://google.gr/setprefs?sig=0_sac2r1fuj90aaw1hkmxgbki6ffg%3d&hl=el&source=homepage&sa=x&ved=0ahukewioja3fvf7kahv5ibcahch6d4sq2zgbcau,0.9999924898147583,1,http://google.gr/setprefs?sig=0_sac2r1fuj90aaw1hkmxgbki6ffg%3d&hl=el&source=homepage&sa=x&ved=0ahukewioja3fvf7kahv5ibcahch6d4sq2zgbcau,0.9999924898147583,1,SKIPPED,True
340,http://google.hu,0.004308879375457764,0,http://google.hu,0.004308879375457764,0,FAILED,True
341,http://google.hu/advanced_search?hl=en-au&authuser=0,0.11442899703979492,0,http://google.hu/advanced_search?hectolitre=en-au&authuser=0,0.7018356919288635,1,SUCCESS,True
342,http://google.hu/preferences?hl=en,0.009617030620574951,0,http://google.hu/orientation?hl=en,0.6504967212677002,1,SUCCESS,True
343,http://google.hu/services/,0.9936078786849976,1,http://google.hu/services/,0.9936078786849976,1,SKIPPED,True
344,http://google.hu/setprefdomain?prefdom=us&sig=k_tlf9stlr5mmb2peaak8tb3-hof4%3d,0.9842883348464966,1,http://google.hu/setprefdomain?prefdom=us&sig=k_tlf9stlr5mmb2peaak8tb3-hof4%3d,0.9842883348464966,1,SKIPPED,True
345,http://google.hu/setprefs?sig=0_exug8dgpwmv8s_jf2pimoidjjos%3d&hl=hu&source=homepage&sa=x&ved=0ahukewi9hjto3f7kahxzxsskhcbjci4q2zgbcau,0.9991171956062317,1,http://google.hu/setprefs?sig=0_exug8dgpwmv8s_jf2pimoidjjos%3d&hl=hu&source=homepage&sa=x&ved=0ahukewi9hjto3f7kahxzxsskhcbjci4q2zgbcau,0.9991171956062317,1,SKIPPED,True
346,http://google.ie,0.038132548332214355,0,HTTP://google.Explorer,0.06730020046234131,0,FAILED,True
347,http://google.ie/advanced_search?hl=en-au&authuser=0,0.5646275877952576,1,http://google.ie/advanced_search?hl=en-au&authuser=0,0.5646275877952576,1,SKIPPED,True
348,http://google.ie/preferences?hl=en,0.009780645370483398,0,http://google.ie/preferences?hectoliter=en,0.9670613408088684,1,SUCCESS,True
349,http://google.ie/services/,0.9029226899147034,1,http://google.ie/services/,0.9029226899147034,1,SKIPPED,True
350,http://google.ie/setprefdomain?prefdom=us&sig=k_lwkpajtchz9hqopwvi2offe-kxy%3d,0.9992009997367859,1,http://google.ie/setprefdomain?prefdom=us&sig=k_lwkpajtchz9hqopwvi2offe-kxy%3d,0.9992009997367859,1,SKIPPED,True
351,http://google.it,0.09828054904937744,0,http://google.it,0.09828054904937744,0,FAILED,True
352,http://google.it/advanced_search?hl=en-au&authuser=0,0.3953437805175781,0,http://google.it/advanced_search?hectolitre=en-au&authuser=0,0.863271176815033,1,SUCCESS,True
353,http://google.it/preferences?hl=en,0.0111350417137146,0,http://google.it/preferences?hectoliter=en,0.9077202081680298,1,SUCCESS,True
354,http://google.it/services/,0.9508238434791565,1,http://google.it/services/,0.9508238434791565,1,SKIPPED,True
355,http://google.it/setprefdomain?prefdom=us&sig=k_v-uyfr0ifnha0wf9g5dv_lupngk%3d,0.893255889415741,1,http://google.it/setprefdomain?prefdom=us&sig=k_v-uyfr0ifnha0wf9g5dv_lupngk%3d,0.893255889415741,1,SKIPPED,True
356,http://google.it/setprefs?sig=0_q0zrux9e86l8792zzo56q5aylbc%3d&hl=it&source=homepage&sa=x&ved=0ahukewidrfwli_7kahvxxn0khdskas0q2zgbcau,0.999968409538269,1,http://google.it/setprefs?sig=0_q0zrux9e86l8792zzo56q5aylbc%3d&hl=it&source=homepage&sa=x&ved=0ahukewidrfwli_7kahvxxn0khdskas0q2zgbcau,0.999968409538269,1,SKIPPED,True
357,http://google.no,0.005292296409606934,0,http://google.no,0.005292296409606934,0,FAILED,True
358,http://google.no/advanced_search?hl=en-au&authuser=0,0.012007832527160645,0,http://google.no/advanced_search?hectolitre=en-au&authuser=zero,0.5732023119926453,1,SUCCESS,True
359,http://google.no/preferences?hl=en,0.002469301223754883,0,http://Google.no/orientation?hl=en,0.06887948513031006,0,FAILED,True
360,http://google.no/services/,0.021022021770477295,0,http://google.no/help/,0.8486382961273193,1,SUCCESS,True
361,http://google.no/setprefdomain?prefdom=us&sig=k_vqrww-bmuk5mqicrgpdkxpeif-a%3d,0.9996947050094604,1,http://google.no/setprefdomain?prefdom=us&sig=k_vqrww-bmuk5mqicrgpdkxpeif-a%3d,0.9996947050094604,1,SKIPPED,True
362,http://google.no/setprefs?sig=0_0ebwcw59aa0qpcskmmcqzxtan7g%3d&hl=no&source=homepage&sa=x&ved=0ahukewjp5y711_7kahwnxcskhelzb9qq2zgbcau,0.9999936819076538,1,http://google.no/setprefs?sig=0_0ebwcw59aa0qpcskmmcqzxtan7g%3d&hl=no&source=homepage&sa=x&ved=0ahukewjp5y711_7kahwnxcskhelzb9qq2zgbcau,0.9999936819076538,1,SKIPPED,True
363,http://google.pl,0.4741182327270508,0,http://google.pl,0.4741182327270508,0,FAILED,True
364,http://google.pl/advanced_search?hl=en-au&authuser=0,0.8117048740386963,1,http://google.pl/advanced_search?hl=en-au&authuser=0,0.8117048740386963,1,SKIPPED,True
365,http://google.pl/preferences?hl=en,0.02741628885269165,0,http://google.pl/predilection?hl=en,0.9778119921684265,1,SUCCESS,True
366,http://google.pl/services/,0.999631404876709,1,http://google.pl/services/,0.999631404876709,1,SKIPPED,True
367,http://google.pl/setprefdomain?prefdom=us&sig=k_rsnejjt0t13yb4f48lazvvld-bo%3d,0.9999785423278809,1,http://google.pl/setprefdomain?prefdom=us&sig=k_rsnejjt0t13yb4f48lazvvld-bo%3d,0.9999785423278809,1,SKIPPED,True
368,http://google.pl/setprefs?sig=0_8npysgzu7ufglt8sysrkbqwvnaw%3d&hl=pl&source=homepage&sa=x&ved=0ahukewi4zlmes_7kahut4o8khu5ncieq2zgbcau,0.9993643164634705,1,http://google.pl/setprefs?sig=0_8npysgzu7ufglt8sysrkbqwvnaw%3d&hl=pl&source=homepage&sa=x&ved=0ahukewi4zlmes_7kahut4o8khu5ncieq2zgbcau,0.9993643164634705,1,SKIPPED,True
369,http://google.pt,0.16204798221588135,0,http://google.platinum,0.9715643525123596,1,SUCCESS,True
370,http://google.pt/advanced_search?hl=en-au&authuser=0,0.45147061347961426,0,http://google.pt/advanced_search?hectolitre=en-au&authuser=0,0.9594026207923889,1,SUCCESS,True
371,http://google.pt/preferences?hl=en,0.015395879745483398,0,http://google.pt/orientation?hl=en,0.8998063802719116,1,SUCCESS,True
372,http://google.pt/services/,0.9956825971603394,1,http://google.pt/services/,0.9956825971603394,1,SKIPPED,True
373,http://google.pt/setprefdomain?prefdom=us&sig=k_icyiv8mcj9m4j1o0kfoeo77313o%3d,0.9997652173042297,1,http://google.pt/setprefdomain?prefdom=us&sig=k_icyiv8mcj9m4j1o0kfoeo77313o%3d,0.9997652173042297,1,SKIPPED,True
374,http://google.pt/setprefs?sig=0_h7g23wkz4n-iwucyewop0ohebza%3d&hl=pt-pt&source=homepage&sa=x&ved=0ahukewj2oixvrf7kahufs48khzevdwyq2zgbcau,0.9999617338180542,1,http://google.pt/setprefs?sig=0_h7g23wkz4n-iwucyewop0ohebza%3d&hl=pt-pt&source=homepage&sa=x&ved=0ahukewj2oixvrf7kahufs48khzevdwyq2zgbcau,0.9999617338180542,1,SKIPPED,True
375,http://google.ro,0.00914299488067627,0,http://google.ro,0.00914299488067627,0,FAILED,True
376,http://google.ro/advanced_search?hl=en-au&authuser=0,0.29099035263061523,0,http://google.ro/advanced_search?hectolitre=en-au&authuser=0,0.927300214767456,1,SUCCESS,True
377,http://google.ro/preferences?hl=en,0.010293304920196533,0,http://google.ro/orientation?hl=en,0.9376775622367859,1,SUCCESS,True
378,http://google.ro/services/,0.9966147541999817,1,http://google.ro/services/,0.9966147541999817,1,SKIPPED,True
379,http://google.ro/setprefdomain?prefdom=us&sig=k_llukjwljphc6_1znqif1iy0cnco%3d,0.9990131855010986,1,http://google.ro/setprefdomain?prefdom=us&sig=k_llukjwljphc6_1znqif1iy0cnco%3d,0.9990131855010986,1,SKIPPED,True
380,http://google.ro/setprefs?sig=0_d6v2yk0rcmeksh84-yaxkeygzq4%3d&hl=ro&source=homepage&sa=x&ved=0ahukewi277qt1_7kahxjv30khdgmci8q2zgbcau,0.9999712705612183,1,http://google.ro/setprefs?sig=0_d6v2yk0rcmeksh84-yaxkeygzq4%3d&hl=ro&source=homepage&sa=x&ved=0ahukewi277qt1_7kahxjv30khdgmci8q2zgbcau,0.9999712705612183,1,SKIPPED,True
381,http://google.se,0.037154436111450195,0,http://google.selenium,0.8610119819641113,1,SUCCESS,True
382,http://google.se/advanced_search?hl=en-au&authuser=0,0.38679182529449463,0,http://google.se/advanced_search?hl=en-au&authuser=zero,0.7423341870307922,1,SUCCESS,True
383,http://google.se/preferences?hl=en,0.0036332011222839355,0,HTTP://google.se/predilection?hectolitre=nut,0.9455525875091553,1,SUCCESS,True
384,http://google.se/services/,0.05242639780044556,0,http://google.se/serve/,0.9563589692115784,1,SUCCESS,True
385,http://google.se/setprefdomain?prefdom=us&sig=k_fxfxsazalngut8xsnov9026y8-o%3d,0.9998164772987366,1,http://google.se/setprefdomain?prefdom=us&sig=k_fxfxsazalngut8xsnov9026y8-o%3d,0.9998164772987366,1,SKIPPED,True
386,http://google.se/setprefs?sig=0_fliokfdu_iyntzzecuexmw8z62s%3d&hl=sv&source=homepage&sa=x&ved=0ahukewi1_5ed0v7kahumfyskhwavbmkq2zgbcau,0.9839391708374023,1,http://google.se/setprefs?sig=0_fliokfdu_iyntzzecuexmw8z62s%3d&hl=sv&source=homepage&sa=x&ved=0ahukewi1_5ed0v7kahumfyskhwavbmkq2zgbcau,0.9839391708374023,1,SKIPPED,True
387,http://googlemail.com,0.08329266309738159,0,http://googlemail.com,0.08329266309738159,0,FAILED,True
388,http://jimdo.com/blog/how-to-get-google-to-notice-your-website/,0.00022774934768676758,0,http://jimdo.com/blog/how-to-get-google-to-notice-your-website/,0.00022774934768676758,0,FAILED,True
389,https://accounts.google.com/,0.9996596574783325,1,https://accounts.google.com/,0.9996596574783325,1,SKIPPED,True
390,https://accounts.google.com/accountchooser?continue=https%3a%2f%2fplus.google.com%2f107903992827578686784%3fhl%3den&followup=https%3a%2f%2fplus.google.com%2f107903992827578686784%3fhl%3den&hl=en&osid=1,0.9979355335235596,1,https://accounts.google.com/accountchooser?continue=https%3a%2f%2fplus.google.com%2f107903992827578686784%3fhl%3den&followup=https%3a%2f%2fplus.google.com%2f107903992827578686784%3fhl%3den&hl=en&osid=1,0.9979355335235596,1,SKIPPED,True
391,https://accounts.google.com/accountchooser?continue=https%3a%2f%2fplus.google.com%2f107903992827578686784%3fhl%3den&followup=https%3a%2f%2fplus.google.com%2f107903992827578686784%3fhl%3den&rip=1,0.9996267557144165,1,https://accounts.google.com/accountchooser?continue=https%3a%2f%2fplus.google.com%2f107903992827578686784%3fhl%3den&followup=https%3a%2f%2fplus.google.com%2f107903992827578686784%3fhl%3den&rip=1,0.9996267557144165,1,SKIPPED,True
