id,originalexample,originalscore,originallabel,Advexample,Advscore,AdvLabel,Result,status,domainchanged,tldchanged,domainortld,,Valid
266,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_f2gfwravxlplijlw5ijonrmwvo8%3d,0.986769438,1,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_f2gfwravxlplijlw5ijonrmwvo8%3d,0.986769438,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
267,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_fan9k3aibbfpang3nshpvu-bsce%3d,0.997044861,1,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_fan9k3aibbfpang3nshpvu-bsce%3d,0.997044861,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
268,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_fjbo8eaa4bu2gkp1otafhpevg2g%3d,0.995447814,1,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_fjbo8eaa4bu2gkp1otafhpevg2g%3d,0.995447814,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
269,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_fjs6rx-u7dle_xeu2kqqjokbzj8%3d,0.996961534,1,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_fjs6rx-u7dle_xeu2kqqjokbzj8%3d,0.996961534,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
270,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_gae538eyo9iaa50qhemg16snzdq%3d,0.996032536,1,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_gae538eyo9iaa50qhemg16snzdq%3d,0.996032536,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
271,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_gttaf0lix4khhewdfjwbs-_y4bo%3d,0.995933115,1,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_gttaf0lix4khhewdfjwbs-_y4bo%3d,0.995933115,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
272,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_hg--w4dvnzdhlj_pqww5vh7saaq%3d,0.967470646,1,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_hg--w4dvnzdhlj_pqww5vh7saaq%3d,0.967470646,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
273,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_ibajcd4gg2jimnemb8grguvg_js%3d,0.999753296,1,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_ibajcd4gg2jimnemb8grguvg_js%3d,0.999753296,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
274,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_if8iqaj1e16hv7aasqev7lurpie%3d,0.99848187,1,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_if8iqaj1e16hv7aasqev7lurpie%3d,0.99848187,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
275,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_igpqcks8iee76bb35zjwrth2_aq%3d,0.998662949,1,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_igpqcks8iee76bb35zjwrth2_aq%3d,0.998662949,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
276,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_kfz4mgdxuj1ybyjdafhocjh7lf4%3d,0.997395873,1,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_kfz4mgdxuj1ybyjdafhocjh7lf4%3d,0.997395873,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
277,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_lspydvao0jncjkl2wdizfqbj0bo%3d,0.981296122,1,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_lspydvao0jncjkl2wdizfqbj0bo%3d,0.981296122,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
278,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_mge7by6krmhr-l1od6aw6uhzsoy%3d,0.993161142,1,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_mge7by6krmhr-l1od6aw6uhzsoy%3d,0.993161142,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
279,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_nooi5rzimfemy56r7xtavb7eqoe%3d,0.997604012,1,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_nooi5rzimfemy56r7xtavb7eqoe%3d,0.997604012,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
280,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_o7hrdyy1sdqmaootvc-vgi9quhg%3d,0.994630218,1,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_o7hrdyy1sdqmaootvc-vgi9quhg%3d,0.994630218,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
281,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_osfyifugchiwdw2im0eis-egtdi%3d,0.987076163,1,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_osfyifugchiwdw2im0eis-egtdi%3d,0.987076163,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
282,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_plbj4dnm97zvuoexh6381xnhxhc%3d,0.999149621,1,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_plbj4dnm97zvuoexh6381xnhxhc%3d,0.999149621,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
283,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_plzqb0it5zhiuugos0ui8ccd4ve%3d,0.995501459,1,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_plzqb0it5zhiuugos0ui8ccd4ve%3d,0.995501459,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
284,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_pqtc01rbimvbrcypwalkt9ia7ya%3d,0.987053156,1,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_pqtc01rbimvbrcypwalkt9ia7ya%3d,0.987053156,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
285,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_qarqzstjhnvqa_52uvesgtatwmg%3d,0.995039999,1,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_qarqzstjhnvqa_52uvesgtatwmg%3d,0.995039999,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
286,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_qxg_lbieolzbdzf6fuykev6zpbo%3d,0.999617875,1,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_qxg_lbieolzbdzf6fuykev6zpbo%3d,0.999617875,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
287,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_rckkh6c9unatsbibkh0ma2qoomg%3d,0.995615244,1,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_rckkh6c9unatsbibkh0ma2qoomg%3d,0.995615244,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
288,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_rn6rcux_hba1dahavugmzb2w8bm%3d,0.997707903,1,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_rn6rcux_hba1dahavugmzb2w8bm%3d,0.997707903,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
289,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_rvhvddakxgtcitudwgcvn2vwhbm%3d,0.992390215,1,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_rvhvddakxgtcitudwgcvn2vwhbm%3d,0.992390215,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
290,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_t8aege0vft-2pdxuu2416dqyjnk%3d,0.997963667,1,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_t8aege0vft-2pdxuu2416dqyjnk%3d,0.997963667,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
291,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_teqad6bvytuqlvuyvgtxagzprcc%3d,0.996485114,1,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_teqad6bvytuqlvuyvgtxagzprcc%3d,0.996485114,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
292,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_to4jfhb7sxmxlwqitz1puolcozs%3d,0.994604588,1,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_to4jfhb7sxmxlwqitz1puolcozs%3d,0.994604588,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
293,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_trd0llrylx4yawomuovcq8gixju%3d,0.994309008,1,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_trd0llrylx4yawomuovcq8gixju%3d,0.994309008,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
294,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_up8fw5eetgcue5c4ba0ydcpdjji%3d,0.993153214,1,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_up8fw5eetgcue5c4ba0ydcpdjji%3d,0.993153214,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
295,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_vhnphii0cqu5zbv6cvxanb9ovxs%3d,0.997243941,1,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_vhnphii0cqu5zbv6cvxanb9ovxs%3d,0.997243941,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
296,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_vjipbo1lbpspu0peejwvea5f6dm%3d,0.994905531,1,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_vjipbo1lbpspu0peejwvea5f6dm%3d,0.994905531,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
297,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_vwhvm2l-jpltvvkydc5tznv_8ge%3d,0.992629826,1,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_vwhvm2l-jpltvvkydc5tznv_8ge%3d,0.992629826,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
298,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_wgfkfasrq7ihhzubfbsk1laoaro%3d,0.995224714,1,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_wgfkfasrq7ihhzubfbsk1laoaro%3d,0.995224714,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
299,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_wxviyrv2rbvpa6i9sot-kqg5gm0%3d,0.996385992,1,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_wxviyrv2rbvpa6i9sot-kqg5gm0%3d,0.996385992,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
300,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_wzicnsyexghwru3ntijzzovdyji%3d,0.977436602,1,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_wzicnsyexghwru3ntijzzovdyji%3d,0.977436602,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
301,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_xcmd7kiui_esdbmtblxpelgrajw%3d,0.989311218,1,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_xcmd7kiui_esdbmtblxpelgrajw%3d,0.989311218,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
302,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_xom8y1ef_izxlcbxlu6v3ax88zw%3d,0.999473333,1,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_xom8y1ef_izxlcbxlu6v3ax88zw%3d,0.999473333,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
303,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_xu6dlgp6e2viwnysyfyz4rawmzw%3d,0.994066715,1,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_xu6dlgp6e2viwnysyfyz4rawmzw%3d,0.994066715,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
304,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_yg3zg2b9bpqi2lswrjkp1-rpdna%3d,0.996511102,1,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_yg3zg2b9bpqi2lswrjkp1-rpdna%3d,0.996511102,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
305,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_ynbq8o6zunclqoe4h7wfjvm569q%3d,0.998820424,1,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_ynbq8o6zunclqoe4h7wfjvm569q%3d,0.998820424,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
306,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_zk-fssofjiwlb2fyfbxh7dmzfj4%3d,0.994807124,1,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_zk-fssofjiwlb2fyfbxh7dmzfj4%3d,0.994807124,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
307,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_zo4zcmu43yncd6xio8knda2_zgu%3d,0.997951031,1,http://www.google.com/setprefdomain?prefdom=au&prev=http://www.google.com.au/&sig=k_zo4zcmu43yncd6xio8knda2_zgu%3d,0.997951031,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
308,http://www.google.com/support/accounts?hl=en,0.155396342,0,http://www.google.com/suppXort/accounts?hl=en,0.985325336,1,SUCCESS,TRUE,FALSE,FALSE,FALSE,,
309,http://www.google.com/support/accounts?hl=en-gb,0.099697351,0,http://www.goYogle.com/support/accounts?hl=en-gb,0.990874708,1,SUCCESS,TRUE,TRUE,FALSE,TRUE,,
310,http://www.google.dk,0.00256592,0,htztp://www.google.dk,0.049833477,0,FAILED,FALSE,FALSE,FALSE,FALSE,,
311,http://www.google.dk/advanced_search?hl=en-au&authuser=0,0.025654733,0,http://www.google.dk/advanced_seaHrch?hl=en-au&authuser=0,0.969150186,1,SUCCESS,TRUE,FALSE,FALSE,FALSE,,
312,http://www.google.dk/preferences?hl=en,0.530797839,1,http://www.google.dk/preferences?hl=en,0.530797839,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
313,http://www.google.dk/services/,0.002556443,0,http://www.google.dk/serUvices/,0.948174775,1,SUCCESS,TRUE,FALSE,FALSE,FALSE,,
314,http://www.google.dk/setprefdomain?prefdom=us&sig=k_vykifgs-wpy9tyedtevjpqk2a9k%3d,0.946646333,1,http://www.google.dk/setprefdomain?prefdom=us&sig=k_vykifgs-wpy9tyedtevjpqk2a9k%3d,0.946646333,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
315,http://www.google.dk/setprefs?sig=0_nv8g-oo0abvuyj2j3n9tdm8locq%3d&hl=da&source=homepage&sa=x&ved=0ahukewicmpwe4v7kahumy48kha-na_sq2zgbcau,0.999544144,1,http://www.google.dk/setprefs?sig=0_nv8g-oo0abvuyj2j3n9tdm8locq%3d&hl=da&source=homepage&sa=x&ved=0ahukewicmpwe4v7kahumy48kha-na_sq2zgbcau,0.999544144,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
316,http://www.google.es,0.00646013,0,http://www.goWogle.es,0.513771296,1,SUCCESS,TRUE,TRUE,FALSE,TRUE,,
317,http://www.google.es/advanced_search?hl=en-au&authuser=0,0.026106536,0,http://www.google.es/advanced_searTch?hl=en-au&authuser=0,0.978798568,1,SUCCESS,TRUE,FALSE,FALSE,FALSE,,
318,http://www.google.es/preferences?hl=en,0.693956912,1,http://www.google.es/preferences?hl=en,0.693956912,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
319,http://www.google.es/services/,0.004456937,0,http://www.google.es/serNvices/,0.982271373,1,SUCCESS,TRUE,FALSE,FALSE,FALSE,,
320,http://www.google.es/setprefdomain?prefdom=us&sig=k_qkb3yh4lajst9ubgn8yivltrb_s%3d,0.983997822,1,http://www.google.es/setprefdomain?prefdom=us&sig=k_qkb3yh4lajst9ubgn8yivltrb_s%3d,0.983997822,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
321,http://www.google.es/setprefs?sig=0__nu26o_pivsutwzmf6e-m5x1wvu%3d&hl=es&source=homepage&sa=x&ved=0ahukewiv6bodjp7kahvbu30khr49bhyq2zgbcau,0.999761641,1,http://www.google.es/setprefs?sig=0__nu26o_pivsutwzmf6e-m5x1wvu%3d&hl=es&source=homepage&sa=x&ved=0ahukewiv6bodjp7kahvbu30khr49bhyq2zgbcau,0.999761641,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
322,http://www.google.fi,0.000476956,0,http://www.goLogle.fi,0.080430388,0,FAILED,TRUE,TRUE,FALSE,TRUE,,
323,http://www.google.fi/advanced_search?hl=en-au&authuser=0,0.01332885,0,http://www.google.fi/advanced_searSch?hl=en-au&authuser=0,0.872951925,1,SUCCESS,TRUE,FALSE,FALSE,FALSE,,
324,http://www.google.fi/preferences?hl=en,0.02113384,0,http://www.gLoogle.fi/preferences?hl=en,0.7903018,1,SUCCESS,TRUE,TRUE,FALSE,TRUE,,
325,http://www.google.fi/services/,9.32E-05,0,http://www.google.fi/serJvices/,0.130464256,0,FAILED,TRUE,FALSE,FALSE,FALSE,,
326,http://www.google.fi/setprefdomain?prefdom=us&sig=k_aafxha2ru3_xyudwvge9juauoyg%3d,0.288720667,0,http://www.gooVgle.fi/setprefdomain?prefdom=us&sig=k_aafxha2ru3_xyudwvge9juauoyg%3d,0.992458999,1,SUCCESS,TRUE,TRUE,FALSE,TRUE,,
327,http://www.google.fi/setprefs?sig=0_arnoqhuc8o1xdquia8bvzf7ylyu%3d&hl=fi&source=homepage&sa=x&ved=0ahukewihoy7a-p7kahulro8khep2c9wq2zgbcau,0.68070817,1,http://www.google.fi/setprefs?sig=0_arnoqhuc8o1xdquia8bvzf7ylyu%3d&hl=fi&source=homepage&sa=x&ved=0ahukewihoy7a-p7kahulro8khep2c9wq2zgbcau,0.68070817,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
328,http://www.google.fr,0.004198968,0,htStp://www.google.fr,0.82332325,1,SUCCESS,FALSE,FALSE,FALSE,FALSE,,
329,http://www.google.fr/advanced_search?hl=en-au&authuser=0,0.014355063,0,http://www.google.fr/advanced_searMch?hl=en-au&authuser=0,0.913066566,1,SUCCESS,TRUE,FALSE,FALSE,FALSE,,
330,http://www.google.fr/preferences?hl=en,0.229278982,0,http://www.goVogle.fr/preferences?hl=en,0.998457015,1,SUCCESS,TRUE,TRUE,FALSE,TRUE,,
331,http://www.google.fr/services/,0.00068891,0,http://www.google.fr/serUvices/,0.818772256,1,SUCCESS,TRUE,FALSE,FALSE,FALSE,,
332,http://www.google.fr/setprefdomain?prefdom=us&sig=k_ijiidcz54jnfq-ha_z-gucwjsgs%3d,0.302047014,0,http://www.gPoogle.fr/setprefdomain?prefdom=us&sig=k_ijiidcz54jnfq-ha_z-gucwjsgs%3d,0.989882231,1,SUCCESS,TRUE,TRUE,FALSE,TRUE,,
333,http://www.google.fr/setprefs?sig=0_ulya7hhz5kr_fpdwppqyoj_evsm%3d&hl=fr&source=homepage&sa=x&ved=0ahukewjgh5i59f3kahwpfcskhzdpdhsq2zgbcau,0.997938812,1,http://www.google.fr/setprefs?sig=0_ulya7hhz5kr_fpdwppqyoj_evsm%3d&hl=fr&source=homepage&sa=x&ved=0ahukewjgh5i59f3kahwpfcskhzdpdhsq2zgbcau,0.997938812,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
334,http://www.google.gr,0.007007957,0,hDttp://www.google.gr,0.766843259,1,SUCCESS,FALSE,FALSE,FALSE,FALSE,,
335,http://www.google.gr/advanced_search?hl=en-au&authuser=0,0.024042189,0,http://www.google.gr/advanced_seaErch?hl=en-au&authuser=0,0.973403096,1,SUCCESS,TRUE,FALSE,FALSE,FALSE,,
336,http://www.google.gr/preferences?hl=en,0.794497252,1,http://www.google.gr/preferences?hl=en,0.794497252,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
337,http://www.google.gr/services/,0.007721663,0,http://www.google.gr/servRices/,0.97768116,1,SUCCESS,TRUE,FALSE,FALSE,FALSE,,
338,http://www.google.gr/setprefdomain?prefdom=us&sig=k_it9izhctsyjvthaopwp0gxozq0g%3d,0.857001305,1,http://www.google.gr/setprefdomain?prefdom=us&sig=k_it9izhctsyjvthaopwp0gxozq0g%3d,0.857001305,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
339,http://www.google.gr/setprefs?sig=0_sac2r1fuj90aaw1hkmxgbki6ffg%3d&hl=el&source=homepage&sa=x&ved=0ahukewioja3fvf7kahv5ibcahch6d4sq2zgbcau,0.998952627,1,http://www.google.gr/setprefs?sig=0_sac2r1fuj90aaw1hkmxgbki6ffg%3d&hl=el&source=homepage&sa=x&ved=0ahukewioja3fvf7kahv5ibcahch6d4sq2zgbcau,0.998952627,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
340,http://www.google.hu,0.018243253,0,http://www.goPogle.hu,0.637626529,1,SUCCESS,TRUE,TRUE,FALSE,TRUE,,
341,http://www.google.hu/advanced_search?hl=en-au&authuser=0,0.046978056,0,http://www.google.hu/advanced_seaZrch?hl=en-au&authuser=0,0.992026269,1,SUCCESS,TRUE,FALSE,FALSE,FALSE,,
342,http://www.google.hu/preferences?hl=en,0.933792472,1,http://www.google.hu/preferences?hl=en,0.933792472,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
343,http://www.google.hu/services/,0.024996877,0,http://www.google.hu/servXices/,0.995345592,1,SUCCESS,TRUE,FALSE,FALSE,FALSE,,
344,http://www.google.hu/setprefdomain?prefdom=us&sig=k_tlf9stlr5mmb2peaak8tb3-hof4%3d,0.950864077,1,http://www.google.hu/setprefdomain?prefdom=us&sig=k_tlf9stlr5mmb2peaak8tb3-hof4%3d,0.950864077,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
345,http://www.google.hu/setprefs?sig=0_exug8dgpwmv8s_jf2pimoidjjos%3d&hl=hu&source=homepage&sa=x&ved=0ahukewi9hjto3f7kahxzxsskhcbjci4q2zgbcau,0.99959904,1,http://www.google.hu/setprefs?sig=0_exug8dgpwmv8s_jf2pimoidjjos%3d&hl=hu&source=homepage&sa=x&ved=0ahukewi9hjto3f7kahxzxsskhcbjci4q2zgbcau,0.99959904,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
346,http://www.google.ie,0.001452863,0,http://www.goVogle.ie,0.165462196,0,FAILED,TRUE,TRUE,FALSE,TRUE,,
347,http://www.google.ie/advanced_search?hl=en-au&authuser=0,0.018239915,0,http://www.goAogle.ie/advanced_search?hl=en-au&authuser=0,0.601441264,1,SUCCESS,TRUE,TRUE,FALSE,TRUE,,
348,http://www.google.ie/preferences?hl=en,0.119487226,0,http://www.goWogle.ie/preferences?hl=en,0.994763672,1,SUCCESS,TRUE,TRUE,FALSE,TRUE,,
349,http://www.google.ie/services/,0.000683904,0,http://www.google.ie/servDices/,0.697440922,1,SUCCESS,TRUE,FALSE,FALSE,FALSE,,
350,http://www.google.ie/setprefdomain?prefdom=us&sig=k_lwkpajtchz9hqopwvi2offe-kxy%3d,0.822188377,1,http://www.google.ie/setprefdomain?prefdom=us&sig=k_lwkpajtchz9hqopwvi2offe-kxy%3d,0.822188377,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
351,http://www.google.it,0.004667222,0,htItp://www.google.it,0.842933655,1,SUCCESS,FALSE,FALSE,FALSE,FALSE,,
352,http://www.google.it/advanced_search?hl=en-au&authuser=0,0.048750401,0,http://www.google.it/advanced_searKch?hl=en-au&authuser=0,0.991461039,1,SUCCESS,TRUE,FALSE,FALSE,FALSE,,
353,http://www.google.it/preferences?hl=en,0.828938127,1,http://www.google.it/preferences?hl=en,0.828938127,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
354,http://www.google.it/services/,0.010438502,0,http://www.google.it/serRvices/,0.987731218,1,SUCCESS,TRUE,FALSE,FALSE,FALSE,,
355,http://www.google.it/setprefdomain?prefdom=us&sig=k_v-uyfr0ifnha0wf9g5dv_lupngk%3d,0.500636041,1,http://www.google.it/setprefdomain?prefdom=us&sig=k_v-uyfr0ifnha0wf9g5dv_lupngk%3d,0.500636041,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
356,http://www.google.it/setprefs?sig=0_q0zrux9e86l8792zzo56q5aylbc%3d&hl=it&source=homepage&sa=x&ved=0ahukewidrfwli_7kahvxxn0khdskas0q2zgbcau,0.999402523,1,http://www.google.it/setprefs?sig=0_q0zrux9e86l8792zzo56q5aylbc%3d&hl=it&source=homepage&sa=x&ved=0ahukewidrfwli_7kahvxxn0khdskas0q2zgbcau,0.999402523,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
357,http://www.google.no,0.000814497,0,htOtp://www.google.no,0.353732407,0,FAILED,FALSE,FALSE,FALSE,FALSE,,
358,http://www.google.no/advanced_search?hl=en-au&authuser=0,0.017091751,0,http://www.google.no/advanced_seaGrch?hl=en-au&authuser=0,0.92915976,1,SUCCESS,TRUE,FALSE,FALSE,FALSE,,
359,http://www.google.no/preferences?hl=en,0.22425139,0,http://www.goBogle.no/preferences?hl=en,0.997431874,1,SUCCESS,TRUE,TRUE,FALSE,TRUE,,
360,http://www.google.no/services/,0.000835538,0,http://www.google.no/serDvices/,0.817256689,1,SUCCESS,TRUE,FALSE,FALSE,FALSE,,
361,http://www.google.no/setprefdomain?prefdom=us&sig=k_vqrww-bmuk5mqicrgpdkxpeif-a%3d,0.91277945,1,http://www.google.no/setprefdomain?prefdom=us&sig=k_vqrww-bmuk5mqicrgpdkxpeif-a%3d,0.91277945,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
