seedurl,craftedurl,adversarytype,adversarymethod,domain,price
https://www.netflix.com/au/,https://www.ps4netflix.com/au,Word_Adversaries,wconcatdn,ps4netflix.com,11.99
https://www.netflix.com/au/,https://www.netflix-tv-series.com/au,Word_Adversaries,wconcatdn,netflix-tv-series.com,11.99
https://www.netflix.com/au/,https://www.netflix-netflix-style.com/au,Word_Adversaries,wconcatdn,netflix-netflix-style.com,11.99
https://www.netflix.com/au/,https://www.kindlefire-netflix.com/au,Word_Adversaries,wconcatdn,kindlefire-netflix.com,11.99
https://www.netflix.com/au/,https://www.netflixfilmon.com/au,Word_Adversaries,wconcatdn,netflixfilmon.com,11.99
https://www.netflix.com/au/,https://www.bluraynetflix.com/au,Word_Adversaries,wconcatdn,bluraynetflix.com,11.99
https://www.netflix.com/au/,https://www.netflixblueray.com/au,Word_Adversaries,wconcatdn,netflixblueray.com,11.99
https://www.netflix.com/au/,https://www.netflixnetflix-like.com/au,Word_Adversaries,wconcatdn,netflixnetflix-like.com,11.99
https://www.netflix.com/au/,https://www.netflixdvr.com/au,Word_Adversaries,wconcatdn,netflixdvr.com,11.99
https://www.netflix.com/au/,https://www.boxee-netflix.com/au,Word_Adversaries,wconcatdn,boxee-netflix.com,11.99
https://www.netflix.com/au/,https://www.chromcast-netflix.com/au,Word_Adversaries,wconcatdn,chromcast-netflix.com,11.99
https://www.netflix.com/au/,https://www.itunesnetflix.com/au,Word_Adversaries,wconcatdn,itunesnetflix.com,11.99
https://www.netflix.com/au/,https://www.crunchyrollnetflix.com/au,Word_Adversaries,wconcatdn,crunchyrollnetflix.com,11.99
https://store.steampowered.com/,https://store.steampowered.co2-powered.com,Word_Adversaries,wconcatsub,co2-powered.com,11.99
https://www.netflix.com/au/,https://www.netflixg.com/au,Char_Adversaries,add,netflixg.com,11.99
https://www.netflix.com/au/,https://www.netflix-nflx.com/au,Word_Adversaries,wconcatdn,netflix-nflx.com,11.99
https://www.netflix.com/au/,https://www.netflixredbox.com/au,Word_Adversaries,wconcatdn,netflixredbox.com,11.99
https://www.netflix.com/au/,https://www.netflixwifi.com/au,Word_Adversaries,wconcatdn,netflixwifi.com,11.99
https://www.netflix.com/au/,https://www.netflixtvshow.com/au,Word_Adversaries,wconcatdn,netflixtvshow.com,11.99
https://www.netflix.com/au/,https://www.foxtel-netflix.com/au,Word_Adversaries,wconcatdn,foxtel-netflix.com,11.99
https://store.steampowered.com/,https://store.steampowered.fast-fingered.com,Word_Adversaries,wconcatsub,fast-fingered.com,11.99
https://store.steampowered.com/,https://store.steampowered.single-masted.com,Word_Adversaries,wconcatsub,single-masted.com,11.99
https://www.netflix.com/au/,https://www.hbo-netflix.com/au,Word_Adversaries,wconcatdn,hbo-netflix.com,11.99
https://www.netflix.com/au/,https://www.mobdro-netflix.com/au,Word_Adversaries,wconcatdn,mobdro-netflix.com,11.99
https://www.netflix.com/au/,https://www.netflixplaystation3.com/au,Word_Adversaries,wconcatdn,netflixplaystation3.com,11.99
https://www.netflix.com/au/,https://www.playstation3netflix.com/au,Word_Adversaries,wconcatdn,playstation3netflix.com,11.99
https://www.netflix.com/au/,https://www.netflixed-netflix.com/au,Word_Adversaries,wconcatdn,netflixed-netflix.com,11.99
https://www.netflix.com/au/,https://www.firetvnetflix.com/au,Word_Adversaries,wconcatdn,firetvnetflix.com,11.99
https://www.netflix.com/au/,https://www.blu-raysnetflix.com/au,Word_Adversaries,wconcatdn,blu-raysnetflix.com,11.99
https://www.netflix.com/au/,https://www.netflixmegavideo.com/au,Word_Adversaries,wconcatdn,netflixmegavideo.com,11.99
https://www.netflix.com/au/,https://www.netflix-cablebox.com/au,Word_Adversaries,wconcatdn,netflix-cablebox.com,11.99
https://www.netflix.com/au/,https://www.deadpool-netflix.com/au,Word_Adversaries,wconcatdn,deadpool-netflix.com,11.99
https://www.netflix.com/au/,https://www.onlivenetflix.com/au,Word_Adversaries,wconcatdn,onlivenetflix.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypal-wepay.com/au/web/apps,Word_Adversaries,wconcatdn,paypal-wepay.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypalu.com/au/web/apps,Char_Adversaries,add,paypalu.com,11.99
https://www.paypal.com/au/webapps/,https://www.payoneer-paypal.com/au/web/apps,Word_Adversaries,wconcatdn,payoneer-paypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypal-e-cheque.com/au/web/apps,Word_Adversaries,wconcatdn,paypal-e-cheque.com,11.99
https://www.paypal.com/au/webapps/,https://www.zencartpaypal.com/au/web/apps,Word_Adversaries,wconcatdn,zencartpaypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypaledpaypal.com/au/web/apps,Word_Adversaries,wconcatdn,paypaledpaypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.payza-paypal.com/au/web/apps,Word_Adversaries,wconcatdn,payza-paypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.wire-transfer-paypal.com/au/web/apps,Word_Adversaries,wconcatdn,wire-transfer-paypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypal-paypalled.com/au/web/apps,Word_Adversaries,wconcatdn,paypal-paypalled.com,11.99
https://www.paypal.com/au/webapps/,https://www.wepay-paypal.com/au/web/apps,Word_Adversaries,wconcatdn,wepay-paypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypal-webmoney.com/au/web/apps,Word_Adversaries,wconcatdn,paypal-webmoney.com,11.99
https://www.paypal.com/au/webapps/,https://www.payzapaypal.com/au/web/apps,Word_Adversaries,wconcatdn,payzapaypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.moneypakpaypal.com/au/web/apps,Word_Adversaries,wconcatdn,moneypakpaypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypal-alertpay.com/au/web/apps,Word_Adversaries,wconcatdn,paypal-alertpay.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypalpaypalled.com/au/web/apps,Word_Adversaries,wconcatdn,paypalpaypalled.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypalb.com/au/web/apps,Char_Adversaries,add,paypalb.com,11.99
https://www.paypal.com/au/webapps/,https://www.2checkout-paypal.com/au/web/apps,Word_Adversaries,wconcatdn,2checkout-paypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.moneygrampaypal.com/au/web/apps,Word_Adversaries,wconcatdn,moneygrampaypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.westernunionpaypal.com/au/web/apps,Word_Adversaries,wconcatdn,westernunionpaypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.ebay-paypal.com/au/web/apps,Word_Adversaries,wconcatdn,ebay-paypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.authorize.net-paypal.com/au/web/apps,Word_Adversaries,wconcatdn,net-paypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.alertpay-paypal.com/au/web/apps,Word_Adversaries,wconcatdn,alertpay-paypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.e-junkie-paypal.com/au/web/apps,Word_Adversaries,wconcatdn,e-junkie-paypal.com,11.99
https://www.netflix.com/au/,https://www.netflix.binge-watched.com/au,Word_Adversaries,wconcatsub,binge-watched.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypals-paypal.com/au/web/apps,Word_Adversaries,wconcatdn,paypals-paypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.alipay-paypal.com/au/web/apps,Word_Adversaries,wconcatdn,alipay-paypal.com,11.99
https://www.netflix.com/au/,https://www.netflix-megavideo.com/au,Word_Adversaries,wconcatdn,netflix-megavideo.com,11.99
https://www.paypal.com/au/webapps/,https://www.e-chequepaypal.com/au/web/apps,Word_Adversaries,wconcatdn,e-chequepaypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.alertpaypaypal.com/au/web/apps,Word_Adversaries,wconcatdn,alertpaypaypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypal-tradehill.com/au/web/apps,Word_Adversaries,wconcatdn,paypal-tradehill.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypal-cryptsy.com/au/web/apps,Word_Adversaries,wconcatdn,paypal-cryptsy.com,11.99
https://www.netflix.com/au/,https://www.netflix-funimation.com/au,Word_Adversaries,wconcatdn,netflix-funimation.com,11.99
https://www.paypal.com/au/webapps/,https://www.payoneerpaypal.com/au/web/apps,Word_Adversaries,wconcatdn,payoneerpaypal.com,11.99
https://www.netflix.com/au/,https://www.netflixdeadpool.com/au,Word_Adversaries,wconcatdn,netflixdeadpool.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypal-egold.com/au/web/apps,Word_Adversaries,wconcatdn,paypal-egold.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypal-2checkout.com/au/web/apps,Word_Adversaries,wconcatdn,paypal-2checkout.com,11.99
https://www.paypal.com/au/webapps/,https://www.zencart-paypal.com/au/web/apps,Word_Adversaries,wconcatdn,zencart-paypal.com,11.99
https://www.netflix.com/au/,https://www.netflix.binge-watched.com/au,Word_Adversaries,wconcatsub,binge-watched.com,11.99
https://www.paypal.com/au/webapps/,https://www.banktransferpaypal.com/au/web/apps,Word_Adversaries,wconcatdn,banktransferpaypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.plimuspaypal.com/au/web/apps,Word_Adversaries,wconcatdn,plimuspaypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.dwollapaypal.com/au/web/apps,Word_Adversaries,wconcatdn,dwollapaypal.com,11.99
https://www.netflix.com/au/,https://www.funimation-netflix.com/au,Word_Adversaries,wconcatdn,funimation-netflix.com,11.99
https://www.paypal.com/au/webapps/,https://www.aramexpaypal.com/au/web/apps,Word_Adversaries,wconcatdn,aramexpaypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.accnt-paypal.com/au/web/apps,Word_Adversaries,wconcatdn,accnt-paypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypalpayoneer.com/au/web/apps,Word_Adversaries,wconcatdn,paypalpayoneer.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypass-paypal.com/au/web/apps,Word_Adversaries,wconcatdn,paypass-paypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.mastercardspaypal.com/au/web/apps,Word_Adversaries,wconcatdn,mastercardspaypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypal-venmo.com/au/web/apps,Word_Adversaries,wconcatdn,paypal-venmo.com,11.99
https://www.netflix.com/au/,https://www.cableboxnetflix.com/au,Word_Adversaries,wconcatdn,cableboxnetflix.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypal-stormpay.com/au/web/apps,Word_Adversaries,wconcatdn,paypal-stormpay.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypalpaypall.com/au/web/apps,Word_Adversaries,wconcatdn,paypalpaypall.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypalstormpay.com/au/web/apps,Word_Adversaries,wconcatdn,paypalstormpay.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypale-junkie.com/au/web/apps,Word_Adversaries,wconcatdn,paypale-junkie.com,11.99
https://www.paypal.com/au/webapps/,https://www.wire-transferpaypal.com/au/web/apps,Word_Adversaries,wconcatdn,wire-transferpaypal.com,11.99
https://www.netflix.com/au/,https://www.tosh.0-netflix.com/au,Word_Adversaries,wconcatdn,0-netflix.com,11.99
https://www.paypal.com/au/webapps/,https://www.echeck-paypal.com/au/web/apps,Word_Adversaries,wconcatdn,echeck-paypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypal-aramex.com/au/web/apps,Word_Adversaries,wconcatdn,paypal-aramex.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypalmastercards.com/au/web/apps,Word_Adversaries,wconcatdn,paypalmastercards.com,11.99
https://www.paypal.com/au/webapps/,https://www.cryptsypaypal.com/au/web/apps,Word_Adversaries,wconcatdn,cryptsypaypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.echecks-paypal.com/au/web/apps,Word_Adversaries,wconcatdn,echecks-paypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypalmoneybooker.com/au/web/apps,Word_Adversaries,wconcatdn,paypalmoneybooker.com,11.99
https://www.paypal.com/au/webapps/,https://www.bitpaypaypal.com/au/web/apps,Word_Adversaries,wconcatdn,bitpaypaypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.moneygram-paypal.com/au/web/apps,Word_Adversaries,wconcatdn,moneygram-paypal.com,11.99
https://www.netflix.com/au/,https://www.netflix.netflix-style.com/au,Word_Adversaries,wconcatsub,netflix-style.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypalwebmoney.com/au/web/apps,Word_Adversaries,wconcatdn,paypalwebmoney.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypal-accoutn.com/au/web/apps,Word_Adversaries,wconcatdn,paypal-accoutn.com,11.99
https://www.paypal.com/au/webapps/,https://www.shippngpaypal.com/au/web/apps,Word_Adversaries,wconcatdn,shippngpaypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.2checkoutpaypal.com/au/web/apps,Word_Adversaries,wconcatdn,2checkoutpaypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypale-transfer.com/au/web/apps,Word_Adversaries,wconcatdn,paypale-transfer.com,11.99
https://www.paypal.com/au/webapps/,https://www.moneypak-paypal.com/au/web/apps,Word_Adversaries,wconcatdn,moneypak-paypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypal-creditcard.com/au/web/apps,Word_Adversaries,wconcatdn,paypal-creditcard.com,11.99
https://www.paypal.com/au/webapps/,https://www.tradehill-paypal.com/au/web/apps,Word_Adversaries,wconcatdn,tradehill-paypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypall-paypal.com/au/web/apps,Word_Adversaries,wconcatdn,paypall-paypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.webmoney-paypal.com/au/web/apps,Word_Adversaries,wconcatdn,webmoney-paypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypal-neteller.com/au/web/apps,Word_Adversaries,wconcatdn,paypal-neteller.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypal-skrill.com/au/web/apps,Word_Adversaries,wconcatdn,paypal-skrill.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypalcreditcards.com/au/web/apps,Word_Adversaries,wconcatdn,paypalcreditcards.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypaltradehill.com/au/web/apps,Word_Adversaries,wconcatdn,paypaltradehill.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypal-dwolla.com/au/web/apps,Word_Adversaries,wconcatdn,paypal-dwolla.com,11.99
https://www.paypal.com/au/webapps/,https://www.moneybookerspaypal.com/au/web/apps,Word_Adversaries,wconcatdn,moneybookerspaypal.com,11.99
https://www.netflix.com/au/,https://www.megavideonetflix.com/au,Word_Adversaries,wconcatdn,megavideonetflix.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypaldwolla.com/au/web/apps,Word_Adversaries,wconcatdn,paypaldwolla.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypalpaypaled.com/au/web/apps,Word_Adversaries,wconcatdn,paypalpaypaled.com,11.99
https://www.paypal.com/au/webapps/,https://www.venmo-paypal.com/au/web/apps,Word_Adversaries,wconcatdn,venmo-paypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypale-cheque.com/au/web/apps,Word_Adversaries,wconcatdn,paypale-cheque.com,11.99
https://www.paypal.com/au/webapps/,https://www.stormpay-paypal.com/au/web/apps,Word_Adversaries,wconcatdn,stormpay-paypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypal-paypall.com/au/web/apps,Word_Adversaries,wconcatdn,paypal-paypall.com,11.99
https://www.paypal.com/au/webapps/,https://www.aramex-paypal.com/au/web/apps,Word_Adversaries,wconcatdn,aramex-paypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypal-moneybookers.com/au/web/apps,Word_Adversaries,wconcatdn,paypal-moneybookers.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypal-echecks.com/au/web/apps,Word_Adversaries,wconcatdn,paypal-echecks.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypal-e-junkie.com/au/web/apps,Word_Adversaries,wconcatdn,paypal-e-junkie.com,11.99
https://www.paypal.com/au/webapps/,https://www.moneybookers-paypal.com/au/web/apps,Word_Adversaries,wconcatdn,moneybookers-paypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.fedex-paypal.com/au/web/apps,Word_Adversaries,wconcatdn,fedex-paypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypalwepay.com/au/web/apps,Word_Adversaries,wconcatdn,paypalwepay.com,11.99
https://www.netflix.com/au/,https://www.funimationnetflix.com/au,Word_Adversaries,wconcatdn,funimationnetflix.com,11.99
https://www.netflix.com/au/,https://www.netflix.netflix-like.com/au,Word_Adversaries,wconcatsub,netflix-like.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypal-plimus.com/au/web/apps,Word_Adversaries,wconcatdn,paypal-plimus.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypalperfectmoney.com/au/web/apps,Word_Adversaries,wconcatdn,paypalperfectmoney.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypal-netbanking.com/au/web/apps,Word_Adversaries,wconcatdn,paypal-netbanking.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypaypaypal.com/au/web/apps,Word_Adversaries,wconcatdn,paypaypaypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.creditcardspaypal.com/au/web/apps,Word_Adversaries,wconcatdn,creditcardspaypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypal-payoneer.com/au/web/apps,Word_Adversaries,wconcatdn,paypal-payoneer.com,11.99
https://www.paypal.com/au/webapps/,https://www.perfectmoneypaypal.com/au/web/apps,Word_Adversaries,wconcatdn,perfectmoneypaypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypal-shippng.com/au/web/apps,Word_Adversaries,wconcatdn,paypal-shippng.com,11.99
https://www.paypal.com/au/webapps/,https://www.dwolla-paypal.com/au/web/apps,Word_Adversaries,wconcatdn,dwolla-paypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypalskrill.com/au/web/apps,Word_Adversaries,wconcatdn,paypalskrill.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypalshippng.com/au/web/apps,Word_Adversaries,wconcatdn,paypalshippng.com,11.99
https://www.paypal.com/au/webapps/,https://www.westernunion-paypal.com/au/web/apps,Word_Adversaries,wconcatdn,westernunion-paypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.cryptsy-paypal.com/au/web/apps,Word_Adversaries,wconcatdn,cryptsy-paypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.moneybookerpaypal.com/au/web/apps,Word_Adversaries,wconcatdn,moneybookerpaypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.perfectmoney-paypal.com/au/web/apps,Word_Adversaries,wconcatdn,perfectmoney-paypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.accoutn-paypal.com/au/web/apps,Word_Adversaries,wconcatdn,accoutn-paypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypal-echeck.com/au/web/apps,Word_Adversaries,wconcatdn,paypal-echeck.com,11.99
https://www.paypal.com/au/webapps/,https://www.paysafecardpaypal.com/au/web/apps,Word_Adversaries,wconcatdn,paysafecardpaypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypaled-paypal.com/au/web/apps,Word_Adversaries,wconcatdn,paypaled-paypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypal-wire-transfer.com/au/web/apps,Word_Adversaries,wconcatdn,paypal-wire-transfer.com,11.99
https://www.paypal.com/au/webapps/,https://www.mastercardpaypal.com/au/web/apps,Word_Adversaries,wconcatdn,mastercardpaypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypal-fedex.com/au/web/apps,Word_Adversaries,wconcatdn,paypal-fedex.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypal.me-paypal.com/au/web/apps,Word_Adversaries,wconcatdn,me-paypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.pay-pal-paypal.com/au/web/apps,Word_Adversaries,wconcatdn,pay-pal-paypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypalalertpay.com/au/web/apps,Word_Adversaries,wconcatdn,paypalalertpay.com,11.99
https://www.netflix.com/au/,https://www.netflixcablebox.com/au,Word_Adversaries,wconcatdn,netflixcablebox.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypalvenmo.com/au/web/apps,Word_Adversaries,wconcatdn,paypalvenmo.com,11.99
https://www.paypal.com/au/webapps/,https://www.fedxpaypal.com/au/web/apps,Word_Adversaries,wconcatdn,fedxpaypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.mastercards-paypal.com/au/web/apps,Word_Adversaries,wconcatdn,mastercards-paypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypalmoneygram.com/au/web/apps,Word_Adversaries,wconcatdn,paypalmoneygram.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypal-paypaled.com/au/web/apps,Word_Adversaries,wconcatdn,paypal-paypaled.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypal-moneypak.com/au/web/apps,Word_Adversaries,wconcatdn,paypal-moneypak.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypalpayza.com/au/web/apps,Word_Adversaries,wconcatdn,paypalpayza.com,11.99
https://www.paypal.com/au/webapps/,https://www.netbanking-paypal.com/au/web/apps,Word_Adversaries,wconcatdn,netbanking-paypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.fedexpaypal.com/au/web/apps,Word_Adversaries,wconcatdn,fedexpaypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypal-fedx.com/au/web/apps,Word_Adversaries,wconcatdn,paypal-fedx.com,11.99
https://www.paypal.com/au/webapps/,https://www.fedx-paypal.com/au/web/apps,Word_Adversaries,wconcatdn,fedx-paypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypalpay-pal.com/au/web/apps,Word_Adversaries,wconcatdn,paypalpay-pal.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypal-e-transfer.com/au/web/apps,Word_Adversaries,wconcatdn,paypal-e-transfer.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypalled-paypal.com/au/web/apps,Word_Adversaries,wconcatdn,paypalled-paypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypal2checkout.com/au/web/apps,Word_Adversaries,wconcatdn,paypal2checkout.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypalnon-paypal.com/au/web/apps,Word_Adversaries,wconcatdn,paypalnon-paypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypal-paypals.com/au/web/apps,Word_Adversaries,wconcatdn,paypal-paypals.com,11.99
https://www.paypal.com/au/webapps/,https://www.netellerpaypal.com/au/web/apps,Word_Adversaries,wconcatdn,netellerpaypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypal-payement.com/au/web/apps,Word_Adversaries,wconcatdn,paypal-payement.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypalbanktransfer.com/au/web/apps,Word_Adversaries,wconcatdn,paypalbanktransfer.com,11.99
https://www.paypal.com/au/webapps/,https://www.moneybooker-paypal.com/au/web/apps,Word_Adversaries,wconcatdn,moneybooker-paypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypalpaypals.com/au/web/apps,Word_Adversaries,wconcatdn,paypalpaypals.com,11.99
https://www.paypal.com/au/webapps/,https://www.creditcards-paypal.com/au/web/apps,Word_Adversaries,wconcatdn,creditcards-paypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.payement-paypal.com/au/web/apps,Word_Adversaries,wconcatdn,payement-paypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypal-non-paypal.com/au/web/apps,Word_Adversaries,wconcatdn,paypal-non-paypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypal-mastercards.com/au/web/apps,Word_Adversaries,wconcatdn,paypal-mastercards.com,11.99
https://www.paypal.com/au/webapps/,https://www.moneyorder-paypal.com/au/web/apps,Word_Adversaries,wconcatdn,moneyorder-paypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypal-pay-pal.com/au/web/apps,Word_Adversaries,wconcatdn,paypal-pay-pal.com,11.99
https://www.paypal.com/au/webapps/,https://www.creditcardpaypal.com/au/web/apps,Word_Adversaries,wconcatdn,creditcardpaypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypalfedx.com/au/web/apps,Word_Adversaries,wconcatdn,paypalfedx.com,11.99
https://www.paypal.com/au/webapps/,https://www.creditcard-paypal.com/au/web/apps,Word_Adversaries,wconcatdn,creditcard-paypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.skrillpaypal.com/au/web/apps,Word_Adversaries,wconcatdn,skrillpaypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.e-transfers-paypal.com/au/web/apps,Word_Adversaries,wconcatdn,e-transfers-paypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.netbankingpaypal.com/au/web/apps,Word_Adversaries,wconcatdn,netbankingpaypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypal-paypass.com/au/web/apps,Word_Adversaries,wconcatdn,paypal-paypass.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypal-paypay.com/au/web/apps,Word_Adversaries,wconcatdn,paypal-paypay.com,11.99
https://www.netflix.com/au/,https://www.netflixfunimation.com/au,Word_Adversaries,wconcatdn,netflixfunimation.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypallpaypal.com/au/web/apps,Word_Adversaries,wconcatdn,paypallpaypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypalnetbanking.com/au/web/apps,Word_Adversaries,wconcatdn,paypalnetbanking.com,11.99
https://www.paypal.com/au/webapps/,https://www.e-transfer-paypal.com/au/web/apps,Word_Adversaries,wconcatdn,e-transfer-paypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.mastercard-paypal.com/au/web/apps,Word_Adversaries,wconcatdn,mastercard-paypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypale-transfers.com/au/web/apps,Word_Adversaries,wconcatdn,paypale-transfers.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypal-e-transfers.com/au/web/apps,Word_Adversaries,wconcatdn,paypal-e-transfers.com,11.99
https://www.netflix.com/au/,https://www.netflix.netflix-like.com/au,Word_Adversaries,wconcatsub,netflix-like.com,11.99
https://www.paypal.com/au/webapps/,https://www.skrill-paypal.com/au/web/apps,Word_Adversaries,wconcatdn,skrill-paypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypalcryptsy.com/au/web/apps,Word_Adversaries,wconcatdn,paypalcryptsy.com,11.99
https://www.netflix.com/au/,https://www.netflix-deadpool.com/au,Word_Adversaries,wconcatdn,netflix-deadpool.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypay-paypal.com/au/web/apps,Word_Adversaries,wconcatdn,paypay-paypal.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypalaramex.com/au/web/apps,Word_Adversaries,wconcatdn,paypalaramex.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypalmoneyorder.com/au/web/apps,Word_Adversaries,wconcatdn,paypalmoneyorder.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypalwesternunion.com/au/web/apps,Word_Adversaries,wconcatdn,paypalwesternunion.com,11.99
https://www.paypal.com/au/webapps/,https://www.paypal-paysafecard.com/au/web/apps,Word_Adversaries,wconcatdn,paypal-paysafecard.com,11.99
https://www.paypal.com/au/webapps/,https://www.echeckpaypal.com/au/web/apps,Word_Adversaries,wconcatdn,echeckpaypal.com,11.99
