url,label
http://www.google.it/setprefs?sig=0_q0zrux9e86l8792zzo56q5aylbc%3d&hl=it&source=homepage&sa=x&ved=0ahukewidrfwli_7kahvxxn0khdskas0q2zgbcau,0
http://www.google.no,0
http://www.google.no/advanced_search?hl=en-au&authuser=0,0
http://www.google.no/preferences?hl=en,0
http://www.google.no/services/,0
http://www.google.no/setprefdomain?prefdom=us&sig=k_vqrww-bmuk5mqicrgpdkxpeif-a%3d,0
http://www.google.no/setprefs?sig=0_0ebwcw59aa0qpcskmmcqzxtan7g%3d&hl=no&source=homepage&sa=x&ved=0ahukewjp5y711_7kahwnxcskhelzb9qq2zgbcau,0
http://www.google.pl,0
http://www.google.pl/advanced_search?hl=en-au&authuser=0,0
http://www.google.pl/preferences?hl=en,0
http://www.google.pl/services/,0
http://www.google.pl/setprefdomain?prefdom=us&sig=k_rsnejjt0t13yb4f48lazvvld-bo%3d,0
http://www.google.pl/setprefs?sig=0_8npysgzu7ufglt8sysrkbqwvnaw%3d&hl=pl&source=homepage&sa=x&ved=0ahukewi4zlmes_7kahut4o8khu5ncieq2zgbcau,0
http://www.google.pt,0
http://www.google.pt/advanced_search?hl=en-au&authuser=0,0
http://www.google.pt/preferences?hl=en,0
http://www.google.pt/services/,0
http://www.google.pt/setprefdomain?prefdom=us&sig=k_icyiv8mcj9m4j1o0kfoeo77313o%3d,0
http://www.google.pt/setprefs?sig=0_h7g23wkz4n-iwucyewop0ohebza%3d&hl=pt-pt&source=homepage&sa=x&ved=0ahukewj2oixvrf7kahufs48khzevdwyq2zgbcau,0
http://www.google.ro,0
http://www.google.ro/advanced_search?hl=en-au&authuser=0,0
http://www.google.ro/preferences?hl=en,0
http://www.google.ro/services/,0
http://www.google.ro/setprefdomain?prefdom=us&sig=k_llukjwljphc6_1znqif1iy0cnco%3d,0
http://www.google.ro/setprefs?sig=0_d6v2yk0rcmeksh84-yaxkeygzq4%3d&hl=ro&source=homepage&sa=x&ved=0ahukewi277qt1_7kahxjv30khdgmci8q2zgbcau,0
http://www.google.se,0
http://www.google.se/advanced_search?hl=en-au&authuser=0,0
http://www.google.se/preferences?hl=en,0
http://www.google.se/services/,0
http://www.google.se/setprefdomain?prefdom=us&sig=k_fxfxsazalngut8xsnov9026y8-o%3d,0
http://www.google.se/setprefs?sig=0_fliokfdu_iyntzzecuexmw8z62s%3d&hl=sv&source=homepage&sa=x&ved=0ahukewi1_5ed0v7kahumfyskhwavbmkq2zgbcau,0
http://www.googlemail.com,0
http://www.jimdo.com/blog/how-to-get-google-to-notice-your-website/,0
https://www.accounts.google.com/,0
https://www.accounts.google.com/accountchooser?continue=https%3a%2f%2fplus.google.com%2f107903992827578686784%3fhl%3den&followup=https%3a%2f%2fplus.google.com%2f107903992827578686784%3fhl%3den&hl=en&osid=1,0
https://www.accounts.google.com/accountchooser?continue=https%3a%2f%2fplus.google.com%2f107903992827578686784%3fhl%3den&followup=https%3a%2f%2fplus.google.com%2f107903992827578686784%3fhl%3den&rip=1,0
https://www.accounts.google.com/accountchooser?continue=https%3a%2f%2fplus.google.com%2f115047032409973911708%3fhl%3den&followup=https%3a%2f%2fplus.google.com%2f115047032409973911708%3fhl%3den&hl=en&osid=1,0
https://www.accounts.google.com/accountchooser?continue=https%3a%2f%2fplus.google.com%2f115047032409973911708%3fhl%3den&followup=https%3a%2f%2fplus.google.com%2f115047032409973911708%3fhl%3den&rip=1,0
https://www.accounts.google.com/accountchooser?continue=https%3a%2f%2fplus.google.com%2f118254408225094337228%3fgl%3din%26hl%3den&followup=https%3a%2f%2fplus.google.com%2f118254408225094337228%3fgl%3din%26hl%3den&hl=en&osid=1,0
https://www.accounts.google.com/accountchooser?continue=https%3a%2f%2fplus.google.com%2f118254408225094337228%3fgl%3din%26hl%3den&followup=https%3a%2f%2fplus.google.com%2f118254408225094337228%3fgl%3din%26hl%3den&rip=1,0
https://www.accounts.google.com/o/oauth2/auth?access_type=offline&client_id=541588808765.apps.googleusercontent.com&redirect_uri=https%3a%2f%2fstrava.com%2fo_auth%2fgoogle&response_type=code&scope=https%3a%2f%2fgoogleapis.com%2fauth%2fplus.login+https%3a%2f%2fgoogleapis.com%2fauth%2fplus.me+email+profile&state=%7b%22context%22%3a%22google_web_signup_flow_v1%22%2c%22state%22%3a%22eyj0exaioijkv1qilcjhbgcioijiuzi1nij9.eyjzdgf0zv9wyxjhbsi6imhsadvrctrymmnjmmm2bhmwb3nhbdn2bhq3m21mcgltin0.zyml6cj0lgaevzbd5elc99ugmgukpvb3ad1hd1bv3xe%22%7d,0
https://www.accounts.google.com/servicelogin?continue=https%3a%2f%2fmail.google.com%2fmail%2f&service=mail&ltmpl=default&dsh=-2339200371686843842,0
https://www.accounts.google.com/servicelogin?continue=https%3a%2f%2fmail.google.com%2fmail%2f&service=mail&ltmpl=default&dsh=7929189674782931534,0
https://www.accounts.google.com/servicelogin?continue=https%3a%2f%2fplus.google.com%2f107903992827578686784%3fhl%3den&dsh=7625164158800969191,0
https://www.accounts.google.com/servicelogin?continue=https%3a%2f%2fplus.google.com%2f115047032409973911708%3fhl%3den&dsh=-1071270203327230306,0
https://www.accounts.google.com/servicelogin?continue=https%3a%2f%2fplus.google.com%2f118254408225094337228%3fgl%3din%26hl%3den&dsh=3784184227845625700,0
https://www.accounts.google.com/servicelogin?hl=en&passive=true&continue=http://www.google.ae/,0
https://www.accounts.google.com/servicelogin?hl=en&passive=true&continue=http://www.google.at/,0
https://www.accounts.google.com/servicelogin?hl=en&passive=true&continue=http://www.google.be/,0
https://www.accounts.google.com/servicelogin?hl=en&passive=true&continue=http://www.google.ch/,0
https://www.accounts.google.com/servicelogin?hl=en&passive=true&continue=http://www.google.co.id/,0
https://www.accounts.google.com/servicelogin?hl=en&passive=true&continue=http://www.google.co.in/,0
https://www.accounts.google.com/servicelogin?hl=en&passive=true&continue=http://www.google.co.jp/,0
https://www.accounts.google.com/servicelogin?hl=en&passive=true&continue=http://www.google.co.kr/,0
https://www.accounts.google.com/servicelogin?hl=en&passive=true&continue=http://www.google.co.nz/,0
https://www.accounts.google.com/servicelogin?hl=en&passive=true&continue=http://www.google.co.th/,0
https://www.accounts.google.com/servicelogin?hl=en&passive=true&continue=http://www.google.co.za/,0
https://www.accounts.google.com/servicelogin?hl=en&passive=true&continue=http://www.google.com.ar/,0
https://www.accounts.google.com/servicelogin?hl=en&passive=true&continue=http://www.google.com.au/,0
https://www.accounts.google.com/servicelogin?hl=en&passive=true&continue=http://www.google.com.sg/,0
https://www.accounts.google.com/servicelogin?hl=en&passive=true&continue=http://www.google.com.tr/,0
https://www.accounts.google.com/servicelogin?hl=en&passive=true&continue=http://www.google.com.tw/,0
https://www.accounts.google.com/servicelogin?hl=en&passive=true&continue=http://www.google.com/,0
https://www.accounts.google.com/servicelogin?hl=en&passive=true&continue=http://www.google.dk/,0
https://www.accounts.google.com/servicelogin?hl=en&passive=true&continue=http://www.google.es/,0
https://www.accounts.google.com/servicelogin?hl=en&passive=true&continue=http://www.google.fi/,0
https://www.accounts.google.com/servicelogin?hl=en&passive=true&continue=http://www.google.fr/,0
https://www.accounts.google.com/servicelogin?hl=en&passive=true&continue=http://www.google.gr/,0
https://www.accounts.google.com/servicelogin?hl=en&passive=true&continue=http://www.google.hu/,0
https://www.accounts.google.com/servicelogin?hl=en&passive=true&continue=http://www.google.ie/,0
https://www.accounts.google.com/servicelogin?hl=en&passive=true&continue=http://www.google.it/,0
https://www.accounts.google.com/servicelogin?hl=en&passive=true&continue=http://www.google.no/,0
https://www.accounts.google.com/servicelogin?hl=en&passive=true&continue=http://www.google.pl/,0
https://www.accounts.google.com/servicelogin?hl=en&passive=true&continue=http://www.google.pt/,0
https://www.accounts.google.com/servicelogin?hl=en&passive=true&continue=http://www.google.ro/,0
https://www.accounts.google.com/servicelogin?hl=en&passive=true&continue=http://www.google.se/,0
https://www.accounts.google.com/servicelogin?hl=zh-cn&passive=true&continue=http://www.google.com.hk/webhp%3fhl%3dzh-cn%26sourceid%3dcnhp,0
https://www.accounts.google.com/servicelogin?passive=1209600&continue=https://www.play.google.com/store/apps/details?id%3dcom.ichano.athome.avs&followup=https://www.play.google.com/store/apps/details?id%3dcom.ichano.athome.avs,0
https://www.accounts.google.com/servicelogin?passive=1209600&continue=https://www.play.google.com/store/apps/details?id%3dis.shortcut%26hl%3den&followup=https://www.play.google.com/store/apps/details?id%3dis.shortcut%26hl%3den&hl=en,0
https://www.accounts.google.com/servicelogin?uilel=3&continue=https%3a%2f%2fyoutube.com%2fsignin%3fhl%3den%26app%3ddesktop%26next%3d%252f%26action_handle_signin%3dtrue%26feature%3dsign_in_promo&service=youtube&passive=true&hl=en,0
https://www.accounts.google.com/signin/recovery?continue=https%3a%2f%2fplus.google.com%2f107903992827578686784%3fhl%3den,0
https://www.accounts.google.com/signin/recovery?continue=https%3a%2f%2fplus.google.com%2f115047032409973911708%3fhl%3den,0
https://www.accounts.google.com/signin/recovery?continue=https%3a%2f%2fplus.google.com%2f118254408225094337228%3fgl%3din%26hl%3den,0
https://www.accounts.google.com/signin/usernamerecovery?continue=https%3a%2f%2fplus.google.com%2f107903992827578686784%3fhl%3den&hl=en-gb,0
https://www.accounts.google.com/signin/usernamerecovery?continue=https%3a%2f%2fplus.google.com%2f107903992827578686784%3fhl%3den&osid=1&hl=en,0
https://www.accounts.google.com/signin/usernamerecovery?continue=https%3a%2f%2fplus.google.com%2f115047032409973911708%3fhl%3den&hl=en-gb,0
https://www.accounts.google.com/signin/usernamerecovery?continue=https%3a%2f%2fplus.google.com%2f115047032409973911708%3fhl%3den&osid=1&hl=en,0
https://www.accounts.google.com/signin/usernamerecovery?continue=https%3a%2f%2fplus.google.com%2f118254408225094337228%3fgl%3din%26hl%3den&hl=en-gb,0
https://www.accounts.google.com/signin/usernamerecovery?continue=https%3a%2f%2fplus.google.com%2f118254408225094337228%3fgl%3din%26hl%3den&osid=1&hl=en,0
https://www.accounts.google.com/signup?continue=https%3a%2f%2fplus.google.com%2f107903992827578686784%3fhl%3den,0
https://www.accounts.google.com/signup?continue=https%3a%2f%2fplus.google.com%2f107903992827578686784%3fhl%3den&hl=en,0
https://www.accounts.google.com/signup?continue=https%3a%2f%2fplus.google.com%2f115047032409973911708%3fhl%3den,0
https://www.accounts.google.com/signup?continue=https%3a%2f%2fplus.google.com%2f115047032409973911708%3fhl%3den&hl=en,0
https://www.accounts.google.com/signup?continue=https%3a%2f%2fplus.google.com%2f118254408225094337228%3fgl%3din%26hl%3den,0
https://www.accounts.google.com/signup?continue=https%3a%2f%2fplus.google.com%2f118254408225094337228%3fgl%3din%26hl%3den&hl=en,0
https://www.accounts.google.com/signupwithoutgmail?dsh=-1071270203327230306&continue=https%3a%2f%2fplus.google.com%2f115047032409973911708%3fhl%3den&hl=en,0
https://www.accounts.google.com/signupwithoutgmail?dsh=3784184227845625700&continue=https%3a%2f%2fplus.google.com%2f118254408225094337228%3fgl%3din%26hl%3den&hl=en,0
https://www.accounts.google.com/signupwithoutgmail?dsh=7625164158800969191&continue=https%3a%2f%2fplus.google.com%2f107903992827578686784%3fhl%3den&hl=en,0
https://www.cloud.google.com/chrome-enterprise/browser/download/,0
https://www.console.firebase.google.com,0
https://www.developers.google.com/?utm_source=admob.google.com&utm_medium=et&utm_campaign=admob.google.com%2fhome%2f,0
https://www.developers.google.com/admob/?hl=en#apps,0
https://www.drive.google.com/?tab=8o,0
https://www.drive.google.com/?tab=vo,0
https://www.drive.google.com/?tab=wo,0
https://www.firebase.google.com,0
https://www.firebase.google.com/,0
https://www.firebase.google.com/docs,0
https://www.firebase.google.com/pricing,0
https://www.firebase.google.com/products,0
https://www.firebase.google.com/products/#develop-products,0
https://www.firebase.google.com/products/#quality-products,0
https://www.firebase.google.com/products/analytics/,0
https://www.firebase.google.com/products/app-distribution/,0
https://www.firebase.google.com/products/auth/,0
https://www.firebase.google.com/products/crashlytics/,0
https://www.firebase.google.com/products/firestore/,0
https://www.firebase.google.com/products/functions/,0
https://www.firebase.google.com/products/hosting/,0
https://www.firebase.google.com/products/in-app-messaging/,0
https://www.firebase.google.com/products/ml-kit/,0
https://www.firebase.google.com/products/performance/,0
https://www.firebase.google.com/products/realtime-database/,0
https://www.firebase.google.com/products/storage/,0
https://www.firebase.google.com/products/test-lab/,0
https://www.firebase.google.com/support,0
https://www.firebase.google.com/use-cases,0
https://www.mail.google.com/mail/?tab=8m,0
https://www.mail.google.com/mail/?tab=wm,0
https://www.maps.google.com/support/,0
https://www.myaccount.google.com/,0
https://www.news.google.com.au/nwshp?hl=en&tab=8n,0
https://www.play.google.com/apps,0
https://www.play.google.com/movies,0
https://www.play.google.com/store/apps/category/family,0
https://www.play.google.com/store/apps/category/game,0
https://www.play.google.com/store/apps/details?id=com.enflick.android.textnow,0
https://www.play.google.com/store/apps/details?id=horoscope.astrology.zodiac.daily.free,0
https://www.play.google.com/store/apps/details?id=ru.altergeo,0
https://www.play.google.com/store/apps/developer?id=icap+mobile,0
https://www.play.google.com/store/movies/category/tv,0
https://www.plus.google.com/+intelsoftware/posts,0
https://www.plus.google.com/104335956483859301433,0
https://www.plus.google.com/104633999471434964605,0
https://www.plus.google.com/107495398697601255247?prsrc=3,0
https://www.plus.google.com/115915864853364168030,0
https://www.plus.google.com/communities/109881979300958500728,0
https://www.plus.google.com/share?url=https%3a%2f%2fca.gov%2fservices,0
https://www.plus.google.com/u/0/+searchencrypt,0
https://www.services.google.com/fb/forms/invitesalescontact/,0
https://www.support.google.com/a/answer/2579934,0
https://www.support.google.com/accounts/answer/1733224?hl=en,0
https://www.support.google.com/accounts/answer/23852?hl=en,0
https://www.support.google.com/accounts/answer/32040?hl=en,0
https://www.support.google.com/accounts/troubleshooter/2402620#ts=2402553,0
https://www.support.google.com/accounts?hl=en,0
https://www.support.google.com/admob/,0
https://www.support.google.com/analytics/answer/6004245?hl=en,0
https://www.support.google.com/answer/23852,0
https://www.support.google.com/chrome/answer/95647?hl=es,0
https://www.support.google.com/store/?p=free_shipping&hl=en_us,0
https://www.support.google.com/store/answer/2411789?hl=en_us,0
https://www.support.google.com/store/answer/2462844?hl=en_us,0
https://www.support.google.com/store/answer/6380409?hl=en_us,0
https://www.support.google.com/store/answer/6380752?hl=en_us,0
https://www.support.google.com/store/answer/7166839?hl=en_us,0
https://www.support.google.com/waze/answer/7101380?hl=en,0
https://www.support.google.com/waze/answer/9058157?hl=en,0
https://www.blog.google/products/admob/,0
https://www.blog.google/products/admob/?utm_source=admob.google.com&utm_medium=et&utm_campaign=admob.google.com%2fhome%2f,0
https://www.blog.google/products/marketingplatform/,0
https://www.google.co.uk/advanced_search?q=site:theguardian.com,0
https://www.google.com,0
https://www.google.com.au/webhp?tab=8w,0
https://www.google.com.au/webhp?tab=iw,0
https://www.google.com/appserve/fb/forms/invitesalescontact/,0
https://www.google.com/calendar?tab=wc,0
https://www.google.com/chrome/cleanup-tool,0
https://www.google.com/intl/en/,0
"'maps.google.com/?ie=UTF8&amp;om=1&amp;z=16&amp;ll=45.123785,-123.113962&amp;spn=0.012112,0.024097&amp;t=h'",0
plus.google.com/+chrome,0
searchenginewatch.com/article/2066044/Firefox-Google-and-Web-Search,0
sites.google.com/site/aaronellery/,0
sites.google.com/site/alexcreates/downloads,0
sites.google.com/site/biofuelson/,0
sites.google.com/site/butterworthconsulting/,0
sites.google.com/site/classroom162/,0
sites.google.com/site/cobolscript/cobolscript,0
sites.google.com/site/eetorres/fltk_en,0
sites.google.com/site/egchessclub/,0
sites.google.com/site/findnewsgroup/,0
sites.google.com/site/imaximaimath/,0
sites.google.com/site/incredimail4you/,0
sites.google.com/site/ircguides/,0
sites.google.com/site/irishwrestlingassociation/,0
sites.google.com/site/jackparke/awkgui,0
sites.google.com/site/javatouch/,0
sites.google.com/site/kumbach/arcade-machine,0
sites.google.com/site/linkalert/,0
sites.google.com/site/lipikar002/,0
sites.google.com/site/mahjrules/,0
sites.google.com/site/matjaz85/gopherclient,0
sites.google.com/site/neralx/,0
sites.google.com/site/nichiyasei/,0
sites.google.com/site/oferdavidi/,0
sites.google.com/site/pandacomb,0
sites.google.com/site/peterhoppe/objdump,0
sites.google.com/site/phoenixspyware/,0
sites.google.com/site/plipreproc/,0
sites.google.com/site/question2answer/,0
sites.google.com/site/rugxulo/,0
sites.google.com/site/salmonfilewatcher/,0
sites.google.com/site/sqlitetool/home,0
sites.google.com/site/stessential/,0
sites.google.com/site/thepalaceisleofanango/,0
sites.google.com/site/ucdgamesoc/,0
sites.google.com/site/wassailgamesclub/,0
today.java.net/pub/a/today/2006/06/27/client-side-google-web-toolkit.html,0
video.google.com/videoplay?docid=-4603504844034540440,0
video.google.com/videoplay?docid=-5830318882717959520,0
google.com/analytics/,0
google.com/corporate/software_principles.html,0
google.com/cse/home?cx=016470950001878139406:ttj6oz4dukc,0
google.com/earth/,0
google.com/googlebooks/chrome/,0
google.com/googlegroups/archive_announce_20.html,0
google.com/reader/,0
google.com/services/,0
google.com/toolbar/ie/,0
https://www.products.office.com/academic/compare-office-365-education-plans,0
https://www.products.office.com/business/enterprise-firstline-workers,0
https://www.products.office.com/business/enterprise-productivity-tools,0
https://www.products.office.com/business/explore-office-365-for-business,0
https://www.products.office.com/business/office,0
https://www.products.office.com/business/office-365-customer-stories-office-testimonials,0
https://www.products.office.com/compare-all-microsoft-office-products?tab=1,0
https://www.products.office.com/compare-all-microsoft-office-products?tab=2,0
https://www.products.office.com/en-au/academic/compare-office-365-education-plans,0
https://www.products.office.com/en-au/business/enterprise-firstline-workers,0
https://www.products.office.com/en-au/business/new-business-software-suites,0
https://www.products.office.com/en-au/business/office,0
https://www.products.office.com/en-au/business/small-business-solutions,0
https://www.products.office.com/en-au/compare-all-microsoft-office-products?&activetab=tab:primaryr1,0
https://www.products.office.com/en-au/compare-all-microsoft-office-products?&activetab=tab:primaryr2,0
https://www.products.office.com/en-au/excel,0
https://www.products.office.com/en-au/explore-office-for-home,0
https://www.products.office.com/en-au/home,0
https://www.products.office.com/en-au/microsoft-teams/group-chat-software,0
https://www.products.office.com/en-au/onedrive-for-business/online-cloud-storage,0
https://www.products.office.com/en-au/onenote/digital-note-taking-app,0
https://www.products.office.com/en-au/outlook/email-and-calendar-software-microsoft-outlook,0
https://www.products.office.com/en-au/powerpoint,0
https://www.products.office.com/en-au/products,0
https://www.products.office.com/en-au/sharepoint/collaboration,0
https://www.products.office.com/en-au/word,0
https://www.products.office.com/excel,0
https://www.products.office.com/microsoft-teams/group-chat-software,0
https://www.products.office.com/office-365-home,0
https://www.products.office.com/office-365-personal,0
https://www.products.office.com/office-online/documents-spreadsheets-presentations-office-online,0
https://www.products.office.com/onedrive-for-business/online-cloud-storage,0
https://www.products.office.com/onenote,0
https://www.products.office.com/outlook/email-and-calendar-software-microsoft-outlook,0
https://www.products.office.com/powerpoint,0
https://www.products.office.com/products,0
https://www.products.office.com/sharepoint/collaboration,0
https://www.products.office.com/student/office-in-education,0
https://www.products.office.com/word,0
https://www.office.com/,0
http://www.facebook.com,0
http://www.facebook.com/about/privacy/update,0
http://www.facebook.com/bloomberglp,0
http://www.facebook.com/cpacanada,0
http://www.facebook.com/directory/pages/,0
http://www.facebook.com/directory/people/,0
http://www.facebook.com/legal/terms/update,0
http://www.facebook.com/libsyn,0
http://www.facebook.com/login/,0
http://www.facebook.com/managehq,0
http://www.facebook.com/nationalassociationofenrolledagents,0
http://www.facebook.com/pages/category/,0
http://www.facebook.com/pages/create/?ref_type=registration_form,0
http://www.facebook.com/pages/histatscom/124026010991543,0
http://www.facebook.com/pages/renegade-internet-inc/148297125202864,0
http://www.facebook.com/performglobal/,0
http://www.facebook.com/places/,0
http://www.facebook.com/plugins/like.php?href=https://www.dmca.com/default.aspx,0
http://www.facebook.com/policies/cookies/,0
http://www.facebook.com/popcash.net,0
http://www.facebook.com/properio,0
http://www.facebook.com/r.php,0
http://www.facebook.com/shoprunner?v=wall,0
http://www.facebook.com/siftmedia,0
http://www.facebook.com/sociomantic/,0
http://www.facebook.com/supercell,0
http://www.facebook.com/wix/about/,0
http://www.facebook.com/wix/videos/?ref=page_internal,0
https://www.ar-ar.facebook.com/,0
https://www.ar-ar.facebook.com/gaming/,0
https://www.de-de.facebook.com/,0
https://www.de-de.facebook.com/gaming/,0
https://www.de-de.facebook.com/theadexcompany,0
https://www.es-la.facebook.com/,0
https://www.es-la.facebook.com/gaming/,0
https://www.fr-fr.facebook.com/,0
https://www.fr-fr.facebook.com/gaming/,0
https://www.hi-in.facebook.com/,0
https://www.hi-in.facebook.com/gaming/,0
https://www.it-it.facebook.com/,0
https://www.it-it.facebook.com/gaming/,0
https://www.ja-jp.facebook.com/,0
https://www.ja-jp.facebook.com/gaming/,0
https://www.ko-kr.facebook.com/,0
https://www.ko-kr.facebook.com/gaming/,0
https://www.pt-br.facebook.com/,0
https://www.pt-br.facebook.com/gaming/,0
https://www.web.facebook.com/apalon/,0
https://www.facebook.com/,0
https://www.facebook.com/acaststories,0
https://www.facebook.com/adaptivestream/,0
https://www.facebook.com/adrizertech/,0
https://www.facebook.com/adtimingcn/,0
https://www.facebook.com/attentivemobile/,0
https://www.facebook.com/audiomack,0
https://www.facebook.com/avantisteam/,0
https://www.facebook.com/avantisteam/?ref=page_internal,0
https://www.facebook.com/avantisteam/about/,0
https://www.facebook.com/avantisteam/about/?ref=page_internal,0
https://www.facebook.com/avantisteam/community/,0
https://www.facebook.com/avantisteam/community/?ref=page_internal,0
https://www.facebook.com/avantisteam/photos/?ref=page_internal,0
https://www.facebook.com/avantisteam/posts/?ref=page_internal,0
https://www.facebook.com/avantisteam/reviews/,0
https://www.facebook.com/avantisteam/reviews/?ref=page_internal,0
https://www.facebook.com/avantisteam/videos/?ref=page_internal,0
https://www.facebook.com/bccbcoopbank/,0
https://www.facebook.com/beachfrontmedia,0
https://www.facebook.com/bidease,0
https://www.facebook.com/bnpparibas.net,0
https://www.facebook.com/boldapp,0
https://www.facebook.com/business/solutions-explorer/creative_platform/2142246072716834/crossinstall,0
https://www.facebook.com/buysellads/,0
https://www.facebook.com/buzzoolarussia,0
https://www.facebook.com/bytefence-512096272294771,0
https://www.facebook.com/ces/videos/2258022504525116/,0
https://www.facebook.com/creativecommons,0
https://www.facebook.com/crossinstallinc/,0
https://www.facebook.com/customer.io/,0
https://www.facebook.com/dhanbank,0
https://www.facebook.com/dnsbankltd/,0
https://www.facebook.com/engadget,0
https://www.facebook.com/geniusmonkeylab,0
https://www.facebook.com/getrockerbox,0
https://www.facebook.com/googlechrome/,0
https://www.facebook.com/granify/,0
https://www.facebook.com/greeningzcom/,0
https://www.facebook.com/grindr/,0
https://www.facebook.com/groupbyinc/,0
https://www.facebook.com/holler.io/,0
https://www.facebook.com/icap.ca,0
https://www.facebook.com/inteldeveloperzone,0
https://www.facebook.com/ionicframework/,0
https://www.facebook.com/jksbl/,0
https://www.facebook.com/lemonade/,0
https://www.facebook.com/login/?next=https%3a%2f%2ffacebook.com%2favantisteam%2f,0
https://www.facebook.com/login/?next=https%3a%2f%2ffacebook.com%2fmediasniper%2f,0
https://www.facebook.com/login/?next=https%3a%2f%2ffacebook.com%2fotmrussia%2f,0
https://www.facebook.com/login/?next=https%3a%2f%2ffacebook.com%2fpubgeniusinc%2f,0
https://www.facebook.com/logitech,0
https://www.facebook.com/loseit/,0
https://www.facebook.com/mediasniper/?fref=ts,0
https://www.facebook.com/mediasniper/?ref=page_internal,0
https://www.facebook.com/mediasniper/about/,0
https://www.facebook.com/mediasniper/about/?ref=page_internal,0
https://www.facebook.com/mediasniper/community/,0
https://www.facebook.com/mediasniper/community/?ref=page_internal,0
https://www.facebook.com/mediasniper/likes?ref=page_internal,0
https://www.facebook.com/mediasniper/notes/?ref=page_internal,0
https://www.facebook.com/mediasniper/photos/?ref=page_internal,0
https://www.facebook.com/mediasniper/posts/?ref=page_internal,0
https://www.facebook.com/mediasniper/reviews/?ref=page_internal,0
https://www.facebook.com/mediasniper/videos/?ref=page_internal,0
https://www.facebook.com/mediavinepublishernetwork/,0
https://www.facebook.com/merriamwebster,0
https://www.facebook.com/minecraft/,0
https://www.facebook.com/nanigans,0
https://www.facebook.com/nysscpa,0
https://www.facebook.com/officialzedge/,0
https://www.facebook.com/oracle/,0
https://www.facebook.com/otmrussia/?ref=page_internal,0
https://www.facebook.com/otmrussia/about/?ref=page_internal,0
https://www.facebook.com/otmrussia/community/?ref=page_internal,0
https://www.facebook.com/otmrussia/photos/?ref=page_internal,0
https://www.facebook.com/otmrussia/posts/?ref=page_internal,0
https://www.facebook.com/otmrussia/reviews/?ref=page_internal,0
https://www.facebook.com/pages/clipcentric-inc/499500030143008,0
https://www.facebook.com/pages/national-association-of-state-boards-of-accountancy-nasba/57029612379,0
https://www.facebook.com/pages/unsplash/274126369394815?utm_source=unsplash&utm_medium=referral,0
https://www.facebook.com/pandasecurity,0
https://www.facebook.com/parential-888035104920734/,0
https://www.facebook.com/playrixgames,0
https://www.facebook.com/plesk,0
https://www.facebook.com/pnbindia,0
https://www.facebook.com/powerfront/,0
https://www.facebook.com/pubgeniusinc,0
https://www.facebook.com/pubgeniusinc/?ref=page_internal,0
https://www.facebook.com/pubgeniusinc/about/,0
https://www.facebook.com/pubgeniusinc/about/?ref=page_internal,0
https://www.facebook.com/pubgeniusinc/community/,0
https://www.facebook.com/pubgeniusinc/community/?ref=page_internal,0
https://www.facebook.com/pubgeniusinc/photos/?ref=page_internal,0
https://www.facebook.com/pubgeniusinc/posts/?ref=page_internal,0
https://www.facebook.com/pubgeniusinc/reviews/?ref=page_internal,0
https://www.facebook.com/pubnative/,0
https://www.facebook.com/rajkot-nagarik-sahakari-bank-ltd-1825611681031999/,0
https://www.facebook.com/reasoncybersec/,0
https://www.facebook.com/recover/initiate/?ars=facebook_login,0
https://www.facebook.com/recover/initiate?lwv=110&ars=royal_blue_bar,0
https://www.facebook.com/robinhoodapp,0
https://www.facebook.com/saraswatbankindia/,0
https://www.facebook.com/search/?bqf=str%2fadvertising%252fmarketing%2fkeywords_pages&ref=page_about_category&f=abosjyugbo26cfyoca3nh8ppcm42jksw3rsy6b-1gviyqs0ue3guwmptsrnesis31lyxhrxxwnuanhlwpnbixi6ikenojfgdto2smbajh9no2kamc-as7e3yu1x_mivdz1k,0
https://www.facebook.com/search/?bqf=str%2fadvertising%252fmarketing%2fkeywords_pages&ref=page_about_category&f=abqtrru_cc6ptiztqby3njdmsaxerb3nvrrze2zqiieh2cnivu7vbdsknje3rknmz2un95dd_5ldquiowwnlfsnmgecwun5y73sq22mu0bnpiawsfnt4mrjejkwdmes75pu,0
https://www.facebook.com/searchencrypt,0
https://www.facebook.com/seedtag/,0
https://www.facebook.com/seesawlearning/,0
https://www.facebook.com/segmento.ru,0
https://www.facebook.com/simplecastpodcast,0
https://www.facebook.com/simplecastpodcast/,0
https://www.facebook.com/smartthings/,0
https://www.facebook.com/strava,0
https://www.facebook.com/sweatcoin,0
https://www.facebook.com/teamcognitiv/,0
https://www.facebook.com/technolutions,0
https://www.facebook.com/textnow,0
https://www.facebook.com/tjsbbank/?fref=ts,0
https://www.facebook.com/tmbltd,0
https://www.facebook.com/tmz,0
https://www.facebook.com/trackonomics-ltd-189823258626928,0
https://www.facebook.com/trafficfactory/,0
https://www.facebook.com/truecaller/,0
https://www.facebook.com/tryartsai,0
https://www.facebook.com/tryartsai/?ref=page_internal,0
https://www.facebook.com/tryartsai/about/?ref=page_internal,0
https://www.facebook.com/tryartsai/photos/?ref=page_internal,0
https://www.facebook.com/tryartsai/posts/?ref=page_internal,0
https://www.facebook.com/tryartsai/reviews/?ref=page_internal,0
https://www.facebook.com/twiagogmbh/,0
https://www.facebook.com/ubisoft/,0
https://www.facebook.com/upsellit,0
