seedurl,craftedurl,adversarytype,adversarymethod,price
https://www.craigslist.org,http://www.craigslistkijiji.ca.org/craigslist,path_dm,Path_Adversary,
https://www.craigslist.org,http://www.fleabaycraigslist.org/craigslist,path_dm,Path_Adversary,
https://www.craigslist.org,http://www.craigslistfleabay.org/craigslist,path_dm,Path_Adversary,
https://www.craigslist.org,http://www.armslistcraigslist.org/craigslist,path_dm,Path_Adversary,
https://www.craigslist.org,http://www.craigslistarmslist.org/craigslist,path_dm,Path_Adversary,
https://www.craigslist.org,http://www.freecyclingcraigslist.org/craigslist,path_dm,Path_Adversary,
https://www.craigslist.org,http://www.craigslistfreecycling.org/craigslist,path_dm,Path_Adversary,
https://www.craigslist.org,http://www.flea-baycraigslist.org/craigslist,path_dm,Path_Adversary,
https://www.craigslist.org,http://www.craigslistflea-bay.org/craigslist,path_dm,Path_Adversary,
https://www.craigslist.org,http://www.autotrader.comcraigslist.org/craigslist,path_dm,Path_Adversary,
https://www.craigslist.org,http://www.craigslistautotrader.com.org/craigslist,path_dm,Path_Adversary,
https://www.craigslist.org,http://www.petfindercraigslist.org/craigslist,path_dm,Path_Adversary,
https://www.craigslist.org,http://www.craigslistpetfinder.org/craigslist,path_dm,Path_Adversary,
https://www.craigslist.org,http://www.autotradercraigslist.org/craigslist,path_dm,Path_Adversary,
https://www.craigslist.org,http://www.craigslistautotrader.org/craigslist,path_dm,Path_Adversary,
https://www.craigslist.org,http://www.cars.comcraigslist.org/craigslist,path_dm,Path_Adversary,
https://www.craigslist.org,http://www.craigslistcars.com.org/craigslist,path_dm,Path_Adversary,
https://www.craigslist.org,http://www.classified-adcraigslist.org/craigslist,path_dm,Path_Adversary,
https://www.craigslist.org,http://www.craigslistclassified-ad.org/craigslist,path_dm,Path_Adversary,
https://www.craigslist.org,http://www.yardsalecraigslist.org/craigslist,path_dm,Path_Adversary,
https://www.craigslist.org,http://www.craigslistyardsale.org/craigslist,path_dm,Path_Adversary,
https://www.walmart.com,http://www.wal-martwalmart.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.walmartwal-mart.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.walgreenswalmart.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.walmartwalgreens.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.walmartswalmart.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.walmartwalmarts.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.walgreenwalmart.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.walmartwalgreen.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.wallmartwalmart.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.walmartwallmart.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.krogerwalmart.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.walmartkroger.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.walmart.walmart.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.wal-martswalmart.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.walmartwal-marts.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.kmartwalmart.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.walmartkmart.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.costcowalmart.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.walmartcostco.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.walmartwalmart.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.shopkowalmart.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.walmartshopko.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.publixwalmart.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.walmartpublix.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.meijerwalmart.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.walmartmeijer.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.wallgreenswalmart.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.walmartwallgreens.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.safewaywalmart.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.walmartsafeway.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.krogerswalmart.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.walmartkrogers.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.k-martwalmart.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.walmartk-mart.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.tescowalmart.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.walmarttesco.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.wal-mart.walmart.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.zellerswalmart.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.walmartzellers.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.loweswalmart.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.walmartlowes.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.asdawalmart.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.walmartasda.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.pharmacyswalmart.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.walmartpharmacys.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.kohlswalmart.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.walmartkohls.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.meijerswalmart.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.walmartmeijers.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.rite-aidwalmart.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.walmartrite-aid.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.walmart.comwalmart.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.walmartwalmart.com.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.albertsonswalmart.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.walmartalbertsons.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.mcdonaldswalmart.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.walmartmcdonalds.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.cvswalmart.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.walmartcvs.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.perscriptionwalmart.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.walmartperscription.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.wegmanswalmart.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.walmartwegmans.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.canadawalmart.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.walmartcanada.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.petsmartwalmart.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.walmartpetsmart.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.hyveewalmart.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.walmarthyvee.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.joannswalmart.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.walmartjoanns.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.wall-martwalmart.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.walmartwall-mart.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.jcpennywalmart.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.walmartjcpenny.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.pharamcywalmart.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.walmartpharamcy.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.bestbuywalmart.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.walmartbestbuy.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.tjmaxxwalmart.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.walmarttjmaxx.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.wincowalmart.com/walmart,path_dm,Path_Adversary,
https://www.walmart.com,http://www.walmartwinco.com/walmart,path_dm,Path_Adversary,
https://www.amazon.in,http://www.amazonamazon.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.amazon.comamazon.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.amazonamazon.com.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.amazoneamazon.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.amazonamazone.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.amazon.amazon.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.amzonamazon.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.amazonamzon.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.amazon-amazon.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.amazon.co.ukamazon.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.amazonamazon.co.uk.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.ebayamazon.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.amazonebay.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.amazon.caamazon.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.amazonamazon.ca.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.alibrisamazon.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.amazonalibris.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.amazonsamazon.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.amazonamazons.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.amazon.com.amazon.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.amazoncomamazon.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.amazonamazoncom.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.amazon.inamazon.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.amazonamazon.in.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.kindleamazon.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.amazonkindle.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.fictionwiseamazon.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.amazonfictionwise.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.amazon.itamazon.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.amazonamazon.it.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.indieboundamazon.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.amazonindiebound.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.amazon.co.jpamazon.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.amazonamazon.co.jp.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.half.comamazon.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.amazonhalf.com.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.mazonamazon.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.amazonmazon.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.buy.comamazon.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.amazonbuy.com.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.walmartamazon.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.amazonwalmart.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.astoreamazon.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.amazonastore.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.rakutenamazon.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.amazonrakuten.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.amazomamazon.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.amazonamazom.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.amazon.ukamazon.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.amazonamazon.uk.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.amazon.deamazon.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.amazonamazon.de.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.itunesamazon.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.amazonitunes.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.abebooksamazon.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.amazonabebooks.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.ibookstoreamazon.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.amazonibookstore.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.amazon.ca.amazon.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.onamazonamazon.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.amazononamazon.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.smashwordsamazon.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.amazonsmashwords.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.amazonkindleamazon.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.amazonamazonkindle.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.neweggamazon.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.amazonnewegg.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.bookdepositoryamazon.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.amazonbookdepository.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.non-amazonamazon.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.amazonnon-amazon.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.createspaceamazon.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.amazoncreatespace.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.goodreadsamazon.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.amazongoodreads.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.barnesandnobleamazon.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.amazonbarnesandnoble.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.borders.comamazon.in/amazon,path_dm,Path_Adversary,
https://www.amazon.in,http://www.amazonborders.com.in/amazon,path_dm,Path_Adversary,
https://www.ebay.co.uk,http://www.ebayebay.co.uk/ebay,path_dm,Path_Adversary,
https://www.ebay.co.uk,http://www.e-bayebay.co.uk/ebay,path_dm,Path_Adversary,
https://www.ebay.co.uk,http://www.ebaye-bay.co.uk/ebay,path_dm,Path_Adversary,
https://www.ebay.co.uk,http://www.fleabayebay.co.uk/ebay,path_dm,Path_Adversary,
https://www.ebay.co.uk,http://www.ebayfleabay.co.uk/ebay,path_dm,Path_Adversary,
https://www.ebay.co.uk,http://www.ebay-ebay.co.uk/ebay,path_dm,Path_Adversary,
https://www.ebay.co.uk,http://www.ebay.ebay.co.uk/ebay,path_dm,Path_Adversary,
https://www.ebay.co.uk,http://www.ebaysebay.co.uk/ebay,path_dm,Path_Adversary,
https://www.ebay.co.uk,http://www.ebayebays.co.uk/ebay,path_dm,Path_Adversary,
https://www.ebay.co.uk,http://www.ebayerebay.co.uk/ebay,path_dm,Path_Adversary,
https://www.ebay.co.uk,http://www.ebayebayer.co.uk/ebay,path_dm,Path_Adversary,
https://www.ebay.co.uk,http://www.evilbayebay.co.uk/ebay,path_dm,Path_Adversary,
https://www.ebay.co.uk,http://www.ebayevilbay.co.uk/ebay,path_dm,Path_Adversary,
https://www.ebay.co.uk,http://www.ebay.co.ukebay.co.uk/ebay,path_dm,Path_Adversary,
https://www.ebay.co.uk,http://www.ebayebay.co.uk.co.uk/ebay,path_dm,Path_Adversary,
https://www.ebay.co.uk,http://www.ebay.comebay.co.uk/ebay,path_dm,Path_Adversary,
https://www.ebay.co.uk,http://www.ebayebay.com.co.uk/ebay,path_dm,Path_Adversary,
https://www.ebay.co.uk,http://www.ebay.deebay.co.uk/ebay,path_dm,Path_Adversary,
https://www.ebay.co.uk,http://www.ebayebay.de.co.uk/ebay,path_dm,Path_Adversary,
https://www.ebay.co.uk,http://www.ebayedebay.co.uk/ebay,path_dm,Path_Adversary,
https://www.ebay.co.uk,http://www.ebayebayed.co.uk/ebay,path_dm,Path_Adversary,
https://www.ebay.co.uk,http://www.ebayersebay.co.uk/ebay,path_dm,Path_Adversary,
https://www.ebay.co.uk,http://www.ebayebayers.co.uk/ebay,path_dm,Path_Adversary,
https://www.ebay.co.uk,http://www.ebay.com.ebay.co.uk/ebay,path_dm,Path_Adversary,
https://www.ebay.co.uk,http://www.flea-bayebay.co.uk/ebay,path_dm,Path_Adversary,
https://www.ebay.co.uk,http://www.ebayflea-bay.co.uk/ebay,path_dm,Path_Adversary,
https://www.ebay.co.uk,http://www.ebayingebay.co.uk/ebay,path_dm,Path_Adversary,
https://www.ebay.co.uk,http://www.ebayebaying.co.uk/ebay,path_dm,Path_Adversary,
https://www.ebay.co.uk,http://www.ebay.caebay.co.uk/ebay,path_dm,Path_Adversary,
https://www.ebay.co.uk,http://www.ebayebay.ca.co.uk/ebay,path_dm,Path_Adversary,
https://www.ebay.co.uk,http://www.amazonebay.co.uk/ebay,path_dm,Path_Adversary,
https://www.ebay.co.uk,http://www.ebayamazon.co.uk/ebay,path_dm,Path_Adversary,
https://www.ebay.co.uk,http://www.craigslistebay.co.uk/ebay,path_dm,Path_Adversary,
https://www.ebay.co.uk,http://www.ebaycraigslist.co.uk/ebay,path_dm,Path_Adversary,
https://www.ebay.co.uk,http://www.etsyebay.co.uk/ebay,path_dm,Path_Adversary,
https://www.ebay.co.uk,http://www.ebayetsy.co.uk/ebay,path_dm,Path_Adversary,
https://www.ebay.co.uk,http://www.trademeebay.co.uk/ebay,path_dm,Path_Adversary,
https://www.ebay.co.uk,http://www.ebaytrademe.co.uk/ebay,path_dm,Path_Adversary,
https://www.ebay.co.uk,http://www.ebay.com.auebay.co.uk/ebay,path_dm,Path_Adversary,
https://www.ebay.co.uk,http://www.ebayebay.com.au.co.uk/ebay,path_dm,Path_Adversary,
https://www.ebay.co.uk,http://www.dhgateebay.co.uk/ebay,path_dm,Path_Adversary,
https://www.ebay.co.uk,http://www.ebaydhgate.co.uk/ebay,path_dm,Path_Adversary,
https://www.ebay.co.uk,http://www.autionebay.co.uk/ebay,path_dm,Path_Adversary,
https://www.ebay.co.uk,http://www.ebayaution.co.uk/ebay,path_dm,Path_Adversary,
https://www.ebay.co.uk,http://www.cragslistebay.co.uk/ebay,path_dm,Path_Adversary,
https://www.ebay.co.uk,http://www.ebaycragslist.co.uk/ebay,path_dm,Path_Adversary,
https://www.ebay.co.uk,http://www.non-ebayebay.co.uk/ebay,path_dm,Path_Adversary,
https://www.ebay.co.uk,http://www.ebaynon-ebay.co.uk/ebay,path_dm,Path_Adversary,
https://www.ebay.co.uk,http://www.liquidation.comebay.co.uk/ebay,path_dm,Path_Adversary,
https://www.ebay.co.uk,http://www.ebayliquidation.com.co.uk/ebay,path_dm,Path_Adversary,
https://www.ebay.co.uk,http://www.powersellerebay.co.uk/ebay,path_dm,Path_Adversary,
https://www.ebay.co.uk,http://www.ebaypowerseller.co.uk/ebay,path_dm,Path_Adversary,
https://www.jd.com,http://www.jcjd.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.jdjc.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.jtjd.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.jdjt.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.jonjd.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.jdjon.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.jmjd.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.jdjm.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.jjjd.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.jdjj.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.jwjd.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.jdjw.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.tjjd.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.jdtj.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.jessejd.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.jdjesse.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.cjjd.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.jdcj.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.davejd.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.jddave.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.koehlerjd.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.jdkoehler.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.jacobsenjd.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.jdjacobsen.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.joeljd.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.jdjoel.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.emmonsjd.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.jdemmons.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.j.d.jd.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.joshjd.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.jdjosh.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.keonjd.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.jdkeon.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.jacobsonjd.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.jdjacobson.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.ericjd.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.jderic.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.sjjd.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.jdsj.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.tomdjd.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.jdtomd.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.jaybeejd.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.jdjaybee.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.jpjd.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.jdjp.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.alexxjd.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.jdalexx.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.oharajd.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.jdohara.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.joshuajd.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.jdjoshua.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.ajjd.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.jdaj.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.jgjd.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.jdjg.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.dbkjd.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.jddbk.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.posnerjd.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.jdposner.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.izzojd.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.jdizzo.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.mcmanusjd.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.jdmcmanus.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.kjjd.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.jdkj.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.mccullochjd.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.jdmcculloch.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.masseyjd.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.jdmassey.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.j.j.jd.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.jonathanjd.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.jdjonathan.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.wymanjd.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.jdwyman.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.yostjd.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.jdyost.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.klingerjd.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.jdklinger.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.jimmjd.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.jdjimm.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.jasonjd.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.jdjason.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.wendeljd.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.jdwendel.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.jhjd.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.jdjh.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.thomsenjd.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.jdthomsen.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.jonhjd.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.jdjonh.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.mcarthurjd.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.jdmcarthur.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.gehljd.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.jdgehl.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.mckjd.com/jd,path_dm,Path_Adversary,
https://www.jd.com,http://www.jdmck.com/jd,path_dm,Path_Adversary,
