seedurl,craftedurl,adversarytype,adversarymethod
https://www.craigslist.org,http://www.craigslist.id.au,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.or.id,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.co,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.co.ke,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.org.mk,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.edu.co,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.lt,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.co.kr,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.co.nz,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.com.sg,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.pn,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.bs.it,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.org.py,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.lutsk.ua,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.com.gr,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.com.ve,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.net.pl,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.name,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.gob.mx,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.rs,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.nu,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.edu.pe,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.co.il,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.org.in,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.org.au,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.im,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.edu.ec,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.ga,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.edu.pk,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.my,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.com.bo,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.com.pe,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.edu.rs,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.cool,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.in.ua,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.org.ph,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.ee,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.lk,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.biz.tr,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.gs,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.bg,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.az,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.net.mx,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.tn,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.ac.in,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.af,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.me.ke,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.od.ua,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.uz,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.in.th,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.ac,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.mk,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.org.zm,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.co.in,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.lu,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.hr,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.li,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.kutno.pl,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.host,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.info.pl,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.mobi,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.space,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.cv,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.com.eg,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.gob.pe,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.net.tw,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.hk,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.art.br,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.pro,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.cat,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.la,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.ac.th,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.vu,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.net.in,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.vg,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.hm,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.org.cn,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.vn.ua,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.sa,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.ac.ke,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.or.tz,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.nr,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.nf,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.adm.br,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.party,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.com.py,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.online,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.top,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.icu,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.edu.vn,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.ug,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.sn,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.ba,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.am,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.gq,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.live,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.life,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.ml,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.link,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.center,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.store,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.do,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.org.sa,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.org.mx,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.co.cr,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.gob.gt,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.uk,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.gg,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.bz,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.gd,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.com.by,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.qa,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.ai,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.today,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.website,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.com.mt,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.edu.np,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.edu.gh,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.gl,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.site,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.com.mk,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.gov.la,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.edu.ua,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.navy,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.tech,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.app,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.org.pk,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.services,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.realty,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.market,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.com.ee,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.al,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.art,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.team,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.ink,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.casa,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.tips,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.ms,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.social,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.desa.id,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.group,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.ht,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.cm,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.co.zw,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.ovh,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.gov.bd,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.world,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.zone,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.id,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.guide,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.re,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.kg,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.org.np,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.info.ve,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.sh,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.email,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.ltd,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.vip,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.legal,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.org.hk,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.net.br,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.com.im,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.med.br,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.ind.br,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.me.uk,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.per.sg,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.house,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.tt,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.studio,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.rocks,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.sch.id,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.support,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.com.gt,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.rs.gov.br,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.edu.pl,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.company,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.av.tr,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.fun,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.bw,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.work,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.expert,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.mk.ua,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.lviv.ua,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.edu.ng,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.as,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.md,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.br,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.gob.bo,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.wf,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.tw,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.com.tn,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.hosting,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.ec,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.org.pe,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.co.mz,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.cloud,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.tl,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.info.hu,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.co.ao,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.org.sv,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.com.es,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.qc.ca,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.net.gy,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.co.rs,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.com.hr,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.bf,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.stargard.pl,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.clinic,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.mu,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.business,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.com.na,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.bieszczady.pl,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.cash,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.waw.pl,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.army,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.kh.ua,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.com.jo,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.news,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.org.il,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.network,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.trade,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.pw,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.best,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.gold,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.win,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.org.co,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.global,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.ag,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.agency,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.com.af,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.puglia.it,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.ind.in,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.edu.tw,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.farm,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.ac.tz,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.gp,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.net.id,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.love,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.ac.uk,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.net.uk,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.travel.pl,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.sh.cn,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.gov.cn,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.zj.cn,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.cu,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.edu.ve,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.org.za,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.cv.ua,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.ac.jp,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.name.my,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.gov.gr,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.edu.br,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.inf.br,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.com.ec,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.org.tr,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.ab.ca,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.net.my,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.edu.my,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.bn.it,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.com.ba,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.asn.au,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.fit,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.wang,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.science,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.men,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.gdn,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.click,TLD_Adversary,tld_mal
https://www.craigslist.org,http://www.craigslist.loan,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.com.ng,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.fr,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.co.ma,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.com.mx,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.com.pk,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.su,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.fi,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.dk,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.nl,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.pt,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.hu,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.cl,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.co.za,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.ps,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.or.kr,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.com.uy,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.by,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.kiev.ua,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.com.au,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.ch,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.ad,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.com.tr,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.in.rs,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.lv,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.xyz,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.vic.edu.au,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.mn,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.org.uk,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.ge,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.com.ar,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.org.ar,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.ca,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.asia,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.org.nz,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.com.bt,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.sg,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.web.id,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.edu.kh,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.edu.cn,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.cx,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.tf,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.ph,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.com.cn,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.com.do,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.biz,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.tk,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.edu,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.so,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.sk,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.edu.au,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.gov.tr,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.us,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.net.cn,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.lowicz.pl,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.gov.sa,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.ie,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.co.tz,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.es,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.at,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.kz,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.help,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.ac.cr,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.org.br,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.be,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.tj,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.ly,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.go.id,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.com.ph,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.rw,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.cf,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.com.pl,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.com.cy,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.com.np,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.club,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.com.co,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.com.hk,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.gov.np,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.gm,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.university,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.net.au,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.si,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.com.pt,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.net.ma,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.ws,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.edu.mx,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.ae,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.go.th,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.ma,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.gen.tr,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.kr,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.adv.br,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.org.rs,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.ac.id,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.co.jp,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.id.au,TLD_Adversary,tld_mal
https://www.walmart.com,http://www.walmart.or.id,TLD_Adversary,tld_mal
